Request time,Request Date,Trip Earnings,Fare,Safety Coverage Fee,Waiting Fee,Pickup Bonus,Discount,Surge,Pathao Net Commission,Pathao will Pay,You will Pay,Pickup Point,Destination Point,Distance,Duration,Trip Type,Pickup Area
6:13:00 PM,11/21/2024,316,343.48,5,,,70,51.52,79,0,14,"hashi sushi,road 73,gulshan 2","RD 123,GULSHAN 1",2.56,21.5,Prime,
2:23:00 PM,11/19/2024,378.1,398,2,,,70,,19.9,48.1,0,evercare hospital,"HOUSE 25, ROAD 13, SECTOR 4 , UTTARA",8.66,33,Plus,
8:53:00 AM,11/22/2024,710.4,888,5,,,0,,177.6,0,182.6,"h 10 new/13 old,rd 5,dhanmondi","ENAM MEDICAL COLLEGE AND HOSPITAL,THANA RD 1340",20.93,43,Prime,Dhanmondi
8:32:00 AM,11/18/2024,923.1,1086,2,,,0,,162.9,0,164.9,"asha moni store,lalmatia,mohammadpur","M/S SATHI VARITIES STORE,POWER PLANT RD,SUMILPARA,SHIDDHIRGANJ,NARAYANGANJ,1430",23.87,87.6,Plus,Mohammadpur
2:59:00 PM,11/19/2024,533.9,562,2,,,104.2,,28.1,74.1,0,"rajlakshmi bus stopage ,uttara, service road, kurmitola ,sector 3","NATIONAL INSTITUTE OF MENTAL HEALTH  AND HOSPITAL, MIRPUR RD, SOHRAWARDI MEDICAL COLLEGE & HOSPITAL , SHE E BANGLA NAGAR",17.3,55.7,Plus,
6:17:00 AM,11/20/2024,489.6,505.45,5,20.0,,70,50.55,86.4,21.4,0,"universal music & time books , doctor goli, malibagh",HAZRAT SHAHJALAL INTERNATIONAL AIRPRT,13.94,22.8,Prime,Malibagh
5:26:00 PM,11/18/2024,457.2,461.82,5,,,70,46.18,50.8,14.2,0,"rd 7,eastern housing,pallabi 2nd phase","DHAKA SHISHU HOSPITAL,SHAMOLI,BESIDE SHISHU MELA",9.69,48.5,Prime,
3:11:00 PM,11/20/2024,502.55,529,2,,,70,,26.45,41.55,0,"sheltech sierra, 236, new elephant road","ROAD 10, NIKUNJA 2",13.13,61.2,Plus,
6:55:00 PM,11/18/2024,380.8,448,2,,,0,,67.2,0,69.2,"domestic terminal 9dac0,hazrat shahjalal international airport","PARK STONE,H 32,RD 7,BANANI",8.67,53.6,Plus,
5:40:00 PM,11/20/2024,639.35,611.82,2,,,100,61.18,33.65,64.35,0,"h 22, rd 3, nikunja 2","DOLAIPARA BUS STAND , DOLAIPAR BUS STAND, GANDARIA",16.15,99,Plus,Nikunja
9:16:00 PM,11/23/2024,277.1,326,2,,,0,,48.9,0,50.9,"kavazo , road 11, block h, banani","DHAKA MOHILA COLLEGE , H 23, RD 7, DHANMONDI",8.54,28.7,Plus,Banani
12:59:00 PM,11/20/2024,373.15,418.1,5,,,70,20.9,65.85,0,0.85,"lankan alliance finance limited,gulshan 1,gulshan","HOTEL REGENCY,NIKUNJA 2,KHILKHET,NEW AIRPORT RD,KHILKHET",9.4,37,Prime,Gulshan
7:24:00 AM,11/21/2024,246.5,290,2,,,43.8,,43.5,0,1.7,"nawab habibullah model school & college , shahjalal ave, sector 4 , uttara","JAMUNA FUTURE PARK ENTRY WAY, PROGATI SARANI , BASHUNDHARA",6.69,31,Plus,Uttara
7:13:00 AM,11/18/2024,1105.85,1301,2,,,0,,195.15,0,197.15,"school of intelligence,road 10/a,sector 11,uttara","ADAMJEE EPZ RD,ADAMJEE,SHIDDHIRGANJ,NARAYANGANJ,1430",29.96,103.8,Plus,Uttara
6:53:00 PM,11/20/2024,364.8,365.71,2,,,57.9,18.29,19.2,36.7,0,"voiya bari, 35/1/d/1, shakhari ngar lane , keraniganj subdisrrict","POPULAR  HOSPITAL , DHANMONDI ROAD 2, DHANMONDI R/A",7.29,53.6,Plus,
9:19:00 AM,11/21/2024,385.9,412.73,5,,,70,41.27,68.1,0,3.1,"ciam school, 103, azimpur koborsthan road , nijhum residential area, hazaribag","CITY BANK LTD , H 10, RD 4, GULSHAN 1",7.96,45.2,Prime,
4:42:00 PM,11/18/2024,619.66,729.01,5,,,0,,109.35,0,44.35,"germania holdings ltd,gulshan 2,gulshan","MASCOT PLAZA,UTTARA,DHAKA,SECTOR 7",11.35,97.8,Prime,Gulshan
9:45:00 AM,11/19/2024,365.5,430,2,,,100,,64.5,33.5,0,"mastermind abacus,road 07,sector 13,uttara","NATIONAL HEART FOUNDATIONHOSPITAL & RESEARCH INSTITUTW,MIRPUR 2 MAIN RD",10.82,45.5,Plus,Uttara
8:48:00 PM,11/20/2024,522.5,550,5,,,0,,27.5,0,32.5,"labaid cardiac centre , green road, dhanmondi","ATI BAZAR , ATI BAZAR KALATIA RD , MODHU  CITY",8.17,51.6,Prime,Dhanmondi
8:52:00 AM,11/21/2024,396,450,5,,,70,45,99,0,34,"salam summershine , residential area, dhanmondi","NINAKABBO, BIR UTTAM MIR SHAWKAT SARAK, EAST NAKHALPARA, NIKETON",5.51,36.1,Prime,Dhanmondi
10:05:00 AM,11/20/2024,957.1,1005.45,5,20.0,,70,100.55,168.9,0,103.9,"new fresh food,abdullahpur atipara rd,goaltek,dakshinkhan","RAYHAN STORE,BASHPOTTI RD,SHONIR AKHRA",27.82,73.2,Prime,
6:13:00 PM,11/21/2024,316,343.48,5,,,70,51.52,79,0,14,"hashi sushi , road 73, gulshan 2.","RD 123, GULSHAN 1",2.56,21.5,Prime,
11:20:00 PM,11/19/2024,317.9,340,5,,,170,34,56.1,108.9,0,"whiteshell it shop ,niharika concord tower, kamal ataturk avenue , block c, banani","NEW MARKET BACKSIDE RD, NEW MARKET KACHA BAZAR RD, NEW MARKET",9.25,25.7,Prime,Banani
11:10:00 AM,11/19/2024,403.04,436.19,5,,,70,21.81,54.96,10.04,0,"chayaneer housing society,dhaka bangladesh","LAKE VISTA H 42, RD 1/A,BLOCK I,BANANI",10.03,38.3,Prime,
8:53:00 AM,11/22/2024,710.4,888,5,,,0,,177.6,0,182.6,"h 10 new/13 old, rd 5, dhanmondi","ENAM MEDICAL COLLEGE AND HOSPITAL, THANA RD, 1340",20.93,43,Prime,Dhanmondi
12:26:00 PM,11/19/2024,414.48,471,2,,,90.15,,56.52,31.63,0,"unitrend limited,banani dohs",NAYA PALTAN,10.87,57.1,Plus,Banani
7:45:00 PM,11/19/2024,337.45,397,2,,,70,,59.55,8.45,0,"tk bhaban ,kawran bazar masjid rd, kawran bazar","GODHULI PRANGON ,831, IBRAHIMPUR ROAD ,UTTOR KAFRUL ,PURBA KAZIPARA",7.54,56.9,Plus,
8:32:00 AM,11/18/2024,923.1,1086,2,,,0,,162.9,0,164.9,"asha moni store, lalmatia , mohammadpur","M/S SATHI VARITIES STORE, POWER PLANT RD, SUMILPARA, SIDDHIRGANJ, NARAYANGANJ, 1430",23.87,87.6,Plus,Mohammadpur
5:22:00 PM,11/22/2024,335.35,353,2,,,88.75,,17.65,69.1,0,"kohinuir general store ,h 2/2, mirpur rd, lalmatia","BASABO ,DHAKA , BANGLADESH",8.09,40.5,Plus,
4:06:00 PM,11/22/2024,281.6,304.76,5,,,70,15.24,38.4,26.6,0,"h 39,rd 7,merul badda","IDEAL SCHOOL AND COLLEGE,MOTIJHEEL
",5.46,25.4,Prime,
1:15:00 PM,11/23/2024,268.4,290.48,5,,,70,14.52,36.6,28.4,0,"shawarma house dit,merul badda,badda","RAOWA CONVENTION HALL,MOHAKHALI",6.89,24.6,Prime,
3:39:00 PM,11/23/2024,293.04,317.14,5,,,70,15.86,39.96,25.04,0,"durum-turkish doner(banani),road 11,block d,banani","INDIRA RD,WEST RAJA BAZAR,SHER E BANGLA NAGAR",6.18,27.6,Prime,Banani
5:49:00 PM,11/23/2024,367.89,380.05,5,,,70,38.01,50.17,14.83,0,"magnum management consulting,road 12,niketon,gulshan 1","SHERATON DHAKA,KEMAL ATATURK AVENUE,BANANI",4.23,45,Prime,Gulshan
10:39:00 AM,11/21/2024,206,206,2,,,100,,0,98,0,"desco,vatara rd,natun bazar",CHINESE VISA CENTRE,2.73,24.4,Plus,
3:00:00 PM,11/21/2024,423,423,2,,,100,,0,98,0,"shouva,ka 22/b,shahid fazlul haque rd,nadda","BAITUL MAMUR JAME MASJID,RD 6,MIRPUR 1",11.59,43.7,Plus,
4:09:00 PM,11/21/2024,275,261.9,5,,,70,13.1,0,65,0,"house a/9,al kamal housing,zoo road,mirpur,dhaka","BIHS GENERAL HOSPITAL,DARUSSALAM RD,DARUS SALAM",4.75,18.7,Prime,
5:28:00 PM,11/21/2024,275,275,2,,,0,,0,0,2,"ibn sina medical college and hospital,kallyanpur","BASHUNDHARA CITY SHOPPING COMPLEX,PANTHPATH,DHAKA",5.49,37,Plus,
6:04:00 PM,11/21/2024,369,335.45,5,,,70,33.55,0,65,0,"ahn tower,bir uttam cr datta rd,hatirpool","ROAD 140,DAKKHIN BADDA,GULSHAN",5.5,37.6,Prime,
6:57:00 PM,11/24/2024,457,416.19,2,,,65.85,20.81,0,63.85,0,"shameem refrigeration works ltd,gulshan 1,gulshan",KHAN PALACE APARTMENT,8.01,58.4,Plus,Gulshan
5:46:00 PM,11/22/2024,268.4,305,2,,,46.05,,36.6,7.45,0,"pwd jame masjid,rajarbag","UDAY TOWER,PLOT 57 & 57/A,GULSHAN AVE,GULSHAN 1",7.37,30,Plus,
8:15:00 PM,11/21/2024,292,265.45,5,,,70,26.55,0,65,0,"golap villa 1,37,road 10a,dhanmondi r/a","KARIM DELIGHT, H 229,OUTER CIRCULAR RD,MOGBAZAR",4.24,30.4,Prime,
8:49:00 PM,11/21/2024,313,313,2,,,47.25,,0,45.25,0,"arong er goli,wireless,mogbazar","DHAKA IMPERIAL COLLEGE,H 7,RD 2,AFTAB NAGAR PROJECT,BADDA",6.28,40.4,Plus,
9:14:00 PM,11/22/2024,344.52,316.36,5,,,70,31.64,3.48,61.52,0,"high park residence , h 99, viqarunnisa rd , shiddeswari","OBONI FASHION, H 4/14 , RAZIA SULTANA RD, MOHAMMADPUR",6.77,23.2,Prime,
12:02:00 PM,11/22/2024,496,472.38,5,,,70,26.62,0,65,0,"j and j enterprise,house 144,khilbarirtek main road,vatara,dhaka 1212","RAAGA ART CAFE,SECTOR 13,UTTARA",11.9,37.3,Prime,
10:02:00 AM,11/23/2024,297.35,313,2,,,78.75,,15.65,61.1,0,"mohammadia r/a main rd , prominent housing , mohammadpur","POLICE PLAZA CONCORD SHOPPING MALL, GULSHAN 1",9.38,35.9,Plus,Mohammadpur
1:53:00 PM,11/22/2024,330,330,2,,,83,,0,81,0,"house 14,road 6,sector 10,uttara","INTERNATIONAL CONVENTION CITY BASHUNDHARA(ICCB),PURBACHAL EXPRESS HIGHWAY,DHAKA,BANGLADESH",9.92,26,Plus,Uttara
10:46:00 AM,11/23/2024,357.2,358.1,5,,,70,17.9,18.8,46.2,0,"weat merul jame masjid ,west merul badda rd, merul badda","KHAMAR BARI, KHAMARBARI RD , FARMGATE",7.95,29,Prime,
11:49:00 AM,11/23/2024,470.25,475,2,,,100,,4.75,93.25,0,"ferns wood , 41 , raja bazar indira road , dhanmondi",NORTH SOUTH UNIVERSITY (NSU),12.71,53.2,Plus,Dhanmondi
2:35:00 PM,11/22/2024,517,470,2,,,100,47,0,98,0,"lake city concord,khilkhet","DHAKA COMMERCE COLLEGE,MIRPUR 2",13.51,40.3,Plus,
1:09:00 PM,11/23/2024,335.61,339,2,,,85.25,,3.39,79.86,0,"house 430, road 17 , block a, bashundhara r/a","YALE INTERNATIONAL SCHOOL, SECTOR 3, UTTARA",9.15,33.8,Plus,Bashundhara R/A
4:09:00 PM,11/22/2024,264,264,2,,,66.5,,0,64.5,0,"galaxy medicine cornee,1/1,section 2","DHAKA CENTRAL INTERNATIONAL MEDICAL COLLEGE & HOSPITAL,RING RD,SHYAMOLI",7.04,24.1,Plus,Mirpur
4:41:00 PM,11/22/2024,268,268,2,,,40.5,,0,38.5,0,"ayesha villa,h 680,rd 12a,adabor","RD 5,DHANMONDI",7.02,37.7,Plus,
2:09:00 PM,11/23/2024,589.05,595,2,,,124.85,,5.95,116.9,0,"shohag tea store ,  sector 8 , uttara","MOGBAZAR WIRELESS RAILGATE , BORO MOGBAZAR",17.81,63.6,Plus,Uttara
8:12:00 PM,11/22/2024,297,297,2,,,44.85,,0,42.85,0,"beirut 99,235,road 13e,banani",LAKECITY CONCORD KHILKHET,7.99,39.2,Plus,Banani
3:16:00 PM,11/23/2024,586.07,591.99,2,,,124.7,,5.92,116.78,0,"samir electronic, 445, 445/1, greenway road , wireless, mogbazar","PALLABI , MIRPUR 12",15.85,67.2,Plus,
4:14:00 PM,11/23/2024,284.13,287,2,,,43.35,,2.87,38.48,0,"ck maritime ltd , plot 836 , road 12 , avenew 3 , mirpur dohs","STAR CINEPLEX, SONY SQUARE, MIRPUR",5.9,24,Plus,Mirpur
4:49:00 PM,11/23/2024,388.08,373.33,5,,,70,18.67,3.92,61.08,0,"52/2, salim uddin market road, senpara parbata, ahmed nagar","SUKONNA TOWER, 35 MIRPUR ROAD",9.05,38.5,Prime,
6:14:00 PM,11/23/2024,313.83,317,2,,,47.85,,3.17,42.68,0,"orienta multi purpas co operative , footoverbridge, nijhum residential area, hazaribag","NASSA MAINLAND , NORTH BEGUNBARI ROAD , EAST NAKHALPARA , NIKETON",4.64,35,Plus,
7:12:00 PM,11/23/2024,401.94,406,2,,,0,,4.06,6.06,0,"city bank atm, bir uttam mir shawkat sarak, tejgaon","ADHUNIK FASHION TAILORS , H 38, NILOY RESIDENTIAL RD , TANNERY AREA, HAZARIBAG",8.13,44,Plus,
9:11:00 AM,11/23/2024,229.5,255,2,,,0,,25.5,0,27.5,"ogsb hospital , block c, mirpur 13","MIRPIR KENDRIYO MANDIR, LOVE RD, BLOCK E,  MIRPUR 2",3.27,15.6,Plus,
7:16:00 PM,11/23/2024,504.9,541,2,20.0,,80,,56.1,21.9,0,"sattar vaban , h 32/3, rd 10 , janata housing ,mphammadpur","NOORJAHAN MANJIL, ROAD 1, BLOCK G, AFTABNAGAR",13.98,61.2,Plus,
8:30:00 PM,11/22/2024,331.65,335,2,,,0,,3.35,0,5.35,"vai vai cycle & hardware , rd 8 , shekhertek , mohammadpur","SPRC & NEUROLOGY HOSPITAL , H 135, NEW ESKATON RD , NEW ESKATON",8.47,37.8,Plus,Mohammadpur
8:05:00 PM,11/22/2024,288.09,264.55,5,,,70,26.45,2.91,62.09,0,"aarong , lalmatia","H 735, RD 9 , ADABOR",3.5,22.7,Prime,
7:03:00 PM,11/22/2024,395.01,362.73,5,,,70,36.27,3.99,61.01,0,"15/3, mirertek road , wireless , mogbazar","L/6 , BLOCK E , KAZI NAZRUL ISLAM ROAD , MOHAMMADPUR",7.01,34,Prime,
6:32:00 PM,11/23/2024,236.7,239.09,5,,,67,23.91,26.3,35.7,0,"mna barristers & advocates , suite 3b, h 7, rd 33, gulshan 1",JHEEL VIEW CAFE,1.8,19,Prime,Gulshan
10:51:00 AM,11/18/2024,923.1,1086,5,,,0,,162.9,0,167.9,"shahjadpur east south para rd , north badda","ABONI KNITTWEAR (BABYLON GROUP) , SAVAR MAANIKGANJ RD, 1346",21.81,90,Prime,
5:43:00 AM,11/22/2024,462.6,514,2,,,70,,51.4,16.6,0,"house 37, road  5, sector  10 , uttara","SOHAG BUS DEPOT , MALIBAG BAZAR RD , CHOWDHURIPARA , MALIBAGH",17.64,32.7,Plus,Uttara
2:50:00 PM,11/18/2024,889.95,1047,5,,,0,,157.05,0,162.05,"united seed dhaka , dhaka aricha highway , 1347","GULSHAN CENTRAL MASJID (AZAD MASJID), 3, ROAD 36, GULSHAN 2, GULSHAN",19.65,99.6,Prime,
6:30:00 PM,11/22/2024,521.24,526.5,5,,,70,,5.26,59.73,0,aftab nogor main road. block c . 32 number building .5th floor of lift .,TASTY TREAT BAILY ROAD,10.3,48.4,Prime,
5:37:00 PM,11/22/2024,428.67,433,2,,,65.25,,4.33,58.92,0,"green view , 385/4/a/b , free school street ,dhanmondi","ROAD 1 , BLOCK F , SECTOR 1, AFTABNAGAR",9.96,52,Plus,Dhanmondi
4:41:00 PM,11/22/2024,268.29,258.1,5,,,69,12.9,2.71,61.29,0,"rangs malancha , west , dhanmondi","BASHUNDHARA CITY SHOPPING COMPLEX , PANTHAPATH , DHAKA",3.59,20.6,Prime,Dhanmondi
6:27:00 PM,11/18/2024,561,600,5,,,70,60,99,0,34,"h 231, satarkul rd , bawaila para, badda","JAMUNA FUTURE PARK ENTRY WAY,PROGATI SARANI , BASHUNDHARA",6.58,54.9,Prime,
3:29:00 PM,11/22/2024,490.05,452.38,5,20.0,,70,22.62,4.95,60.05,0,janata sorok,"NILU SQUARE , WEST , DHANMONDI",11.81,41.5,Prime,
7:25:00 PM,11/20/2024,311.95,333.64,5,,,70,33.36,55.05,9.95,0,"h 620, rd 19, block f, bashundhara r/a","SIX SEASON HOTEL , GULSHAN 2, GULSHAN",5.18,39.1,Prime,Bashundhara R/A
1:54:00 PM,11/22/2024,549.1,525.45,5,,,70,52.55,28.9,36.1,0,"i care computer system , house 41/2/e/3 , hari charan ray road , faridabad , gendaria , dhaka 1204","UTTARA BADDA BAZAR , SATARKUL RD",14.09,41.3,Prime,
7:42:00 PM,11/18/2024,445.5,450,5,,,70,45,49.5,15.5,0,"h 366/6, rd 6, baridhara dohs",HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,6.49,37,Prime,
12:53:00 PM,11/22/2024,480.7,481.9,5,,,70,24.1,25.3,39.7,0,"new janani engineering workshop , nabi nagar housing , mohammadpur","DHUPKHOLA MATH , DISTILLERY RD , GANDARIA",11.94,39.9,Prime,Mohammadpur
11:30:00 PM,11/22/2024,260.1,262.73,5,,,70,26.27,28.9,36.1,0,"g. prasanty , 10, road 3 , mukti housing , kallyanpur","SHAPLA BUILDING , AHMED NAGAR , MIRPUR 1",1.76,13,Prime,
9:40:00 PM,11/18/2024,383.4,426,2,,,100,,42.6,55.4,0,"airport road , new airport road, kurmitola n, sector 2","HOMELAND MAHABUB PALACE, HOUSE #295/A , SAYEM SOBHAN ANVIR ROAD , BLOCK C, BASHUNDHARA R/A",9.51,32,Plus,Purbachal
10:03:00 AM,11/23/2024,363,363,2,,,0,,0,0,2,"sohrawardy avenue,baridhara,gulshan","NATIONAL INSTITUTE OF MENTAL HEALTH AND HOSPITAL,MIRPUR ROAD,MUKTI HOUSING,SHYAMOLI",12.07,36.9,Plus,Gulshan
11:00:00 AM,11/23/2024,340.29,340.29,2,,,85.57,,0,83.57,0,"27/26,block d,sher shah suri road,mohammadpur","SARKARI KARMCHARI HOSPITAL,COLLEGE RD,FULBARIA",8.26,37.9,Plus,Mohammadpur
5:17:00 PM,11/22/2024,345.6,384,2,,,96.5,,38.4,56.1,0,"popular medical college outdoor , residential area , dhanmondi","SHERA TONG , 63, ROAD 15 , BANANI",9.23,42.3,Plus,Dhanmondi
5:12:00 PM,11/22/2024,215,215,2,,,0,,0,0,2,"jamiya derachatul madrasa,h54,central rd,dhanmondi","DHAKA TRADE CENTER,KAZI NAZRUL ISLAM AVE,KARWANBAZAR",2.56,24.9,Plus,Dhanmondi
6:55:00 PM,11/20/2024,351.05,413,2,,,0,,61.95,0,63.95,"bank alfalah limited mirpur, house 1, kalsi road, block d, section 11, mirpur, dhaka 1216","RIDGE CREST , H 266, RD 8, BLOCK D, BASHUNDHARA R/A",9.21,50.7,Plus,
4:06:00 PM,11/22/2024,287.3,338,2,,,85,,50.7,32.3,0,"medicare drug house , 433/a, south paikpara ,road 14 , block d , mukti housing , dokkhin paikpara","ALLIANCE FRANCAISE DE DHAKA , RESIDENDTIAL  AREA , DHANMONDI",6.57,24,Plus,
2:52:00 PM,11/21/2024,285.3,317,2,,,79.75,,31.7,46.05,0,"united hospital , rd 72, gulshan 2","RD 5, BLOCK I , BASHUNDHARA R/A",6.42,28.6,Plus,
12:33:00 PM,11/21/2024,443.7,448.18,5,,,70,44.82,49.3,15.7,0,"h d 6, outer circular rd , agb colony , motijheel",MIRPUR 1,12.67,25.4,Prime,Motijheel
6:08:00 PM,11/22/2024,312,312,2,,,62.8,,0,60.8,0,"banladesh film developement corporation (fdc),kawran bazar fdc road,wireless,nekatan","MERADIA KACHA BAZAR,BANASREE",9.19,37.6,Plus,
11:15:00 PM,11/20/2024,216.9,219.09,5,,,61.5,21.91,24.1,32.4,0,"airport masjid , new airport rd","REZALA RESTAURANT & RESIDENCE , SECTOR 1 , UTTARA",1.75,13,Prime,Biman Bandar
9:10:00 PM,11/21/2024,627.3,633.64,2,,,80,63.36,69.7,8.3,0,"kawla bus stop , new airport rd",DEMRA STAFF QUARTER BUS STOP,18.59,61..8,Plus,Biman Bandar
1:07:00 PM,11/23/2024,284,284,2,,,71.5,,0,69.5,0,"bangladesh aqua zone,kataban road,nijhum residential area,hazaribagh","H18,RD 3,PC CULTURE HOUSING SOCIETY,MOHAMMADPUR",6.47,34,Plus,
6:19:00 PM,11/20/2024,364.73,373.12,5,,,70,55.97,64.37,0.64,0,"kanu lal mistanno bhandar , h  105, mugdapara ,sabujbag","IBN SINA DIAGNOSTIC CENTER , DIT RD , BAGANBARI , MALIBAGH",3.88,44,Prime,
5:51:00 PM,11/22/2024,290.7,323,5,,,70,,32.3,32.7,0,"nasrin villa , h 6 ,masjider goli, adabor","IQRA RESTAURANT , BEGUM ROKEYA SARANI, KAZIPARA",4.22,22.2,Prime,
8:41:00 PM,11/23/2024,259.2,288,2,,,58,,28.8,27.2,0,"nilima ladies tailors , h 34, rd 4, dhanmondi","RD 17, MOFIZBAGH HOUSING , ADABOR",6.41,45,Plus,Dhanmondi
6:34:00 PM,11/22/2024,417.6,421.82,5,,,70,42.18,46.4,18.6,0,"homeopathic foundation hospital& research center, kazipara, mirpur 10","THE LONE STAR  STEAKHOUSE , ROAD 11/A, DHANMONDI",8.74,42.5,Prime,
1:39:00 PM,11/23/2024,150,150,2,,,38,,0,36,0,"h 26/11,tajmahal rd,mohammadpur","BANANI MODEL SCHOOL,ROAD 05,BLOCK F,BANANI",0,0.1,Plus,Mohammadpur
7:03:00 PM,11/23/2024,495,550,5,,,0,,55,0,60,"sabbir tea store , bosila , mohammadpur",POPULAR HOSPITAL DHANMONDI 2,6.93,51.2,Prime,Mohammadpur
2:23:00 PM,11/23/2024,293,279.05,5,,,70,13.95,0,65,0,"rony telecom,mosque road2,korail,mohakhali","RUMA GENERAL STORE,LINE 2,MIRPUR 13",5.93,27,Prime,Mohakhali
3:24:00 PM,11/23/2024,213.3,225.71,5,,,60.5,11.29,23.7,31.8,0,"ific bank limited ( rayer bazar sub-branch ), rayer bazar ,mohammadpur","SAT MASJID , CHANDMIYA HOUSING , MOHAMMADPUR",2.18,14,Prime,Mohammadpur
4:12:00 PM,11/23/2024,216,216,2,,,54.5,,0,52.5,0,"hsbc bank atm,west dhanmondi","BIJOY SARANI METRO RAIL STATION,DHAKA",4.93,22.6,Plus,Dhanmondi
9:12:00 PM,11/22/2024,269.1,299,2,,,45.15,,29.9,13.25,0,salman,"MEENA BAZAR-BANASREE, BLOCK C",5.88,24.3,Plus,
5:57:00 PM,11/23/2024,465,465,2,,,70,,0,68,0,"police box,begum rokeya sharani,west kafrul,purba kazipara","APOLLO HOSPITAL,APOLLO HOSPITAL RD,BASHUNDHARA,BASHUNDHARA R/A",12.5,51.6,Plus,
1:29:00 PM,11/23/2024,361.8,365.45,5,,,70,36.55,40.2,24.8,0,"h 480, shahid baki sarak, taltola, khilgaon","RAPA PLAZA , RD 27, DHANMONDI",6.43,37.9,Prime,Khilgaon
12:05:00 PM,11/23/2024,327.6,364,2,,,91.5,,36.4,53.1,0,"ferdausi fashion , sector 9, uttara","BASHUNDHARA BUS STOP , PRAGATI SARANI , GULSHAN",9.52,38.9,Plus,Uttara
7:31:00 PM,11/23/2024,382,382,2,,,76.8,,0,74.8,0,"apollo hospital basement masjid,h 81,sts ave,block e,bashundhara r/a","MIRPUR DOHS RD,MIRPUR DOHS",9.8,37.8,Plus,Bashundhara R/A
11:05:00 AM,11/23/2024,293.4,310.48,5,,,70,15.52,32.6,32.4,0,"h 49, rd 12, nikunja 2","ABDULLAHPUR BUS STOP , UTTARA",6.52,23,Prime,Nikunja
9:25:00 PM,11/20/2024,289.75,277.27,5,,,170,27.73,15.25,149.75,0,"house 66,road 2,block a,niketan,gulshan","HOUSE 23,ROAD 2,BLOCK G,BANASREE PROJECT",6.14,23.1,Prime,Gulshan
3:54:00 PM,11/23/2024,286.2,302.86,5,,,70,15.14,31.8,33.2,0,"national heart foundation (woman & child cardiac unit), tolarbag 1st  lane, dhaka","MOHAMMMADPUR BRTC BUS DEPO,  MOHAMMADPUR",5.96,24.6,Prime,
10:10:00 AM,11/23/2024,385.2,428,2,,,0,,42.8,0,44.8,"h 42, rd 12, pc culture housing , adabor","DHAKAIYA RESTORA , 17 , ROAD 19, NIKUNJA 2",14.85,49.1,Plus,
10:56:00 AM,11/23/2024,228.95,229.52,5,,,61.5,11.48,12.05,44.45,0,"holy family red crescent medical college hospital,h 1,eskaton garden rd,old eskaton","VOOTER ADDA,SHAHID BAKI RD,KHILGAON",2.89,13.6,Prime,
12:45:00 PM,11/23/2024,249.85,263,2,,,66.25,,13.15,51.1,0,"dewan co,109,dit road,malibagh rail gate,malibagh","BASHUNDHARA CITY SHOPPING COMPLEX,PANTHAPATH,DHAKA",4.38,25.1,Plus,Malibagh
3:27:00 PM,11/22/2024,530.1,589,2,,,100,,58.9,39.1,0,"h 8/a, rd 12, mohammadi housing society , mohammadpur","UTTARA IDEAL TUTORIAL , ROAD , 9/B , SECTOR  5 , UTTARA",19.21,54,Plus,Mohammadpur
8:15:00 AM,11/20/2024,639.76,660.91,5,,,70,66.09,87.24,0,22.24,"block i,basundhara r/a",KALLYANPUR BUS STAND,17.36,65,Prime,Bashundhara
8:15:00 PM,11/22/2024,323.1,326.36,5,,,70,32.64,35.9,29.1,0,"sheltech shafiques tower  28, road 15a, dhanmondi r/a","SHELTECH APARTMENTS, 450, GREENWAY ROAD, WIRELESS, MOGBAZAR",6.2,30.1,Prime,
9:38:00 AM,11/20/2024,290.4,330,2,,,49.8,,39.6,8.2,0,"shikder bari,eastern housing,golden street,shyamoli,mohammadpur","RD 1,MOHAKHALI DOHS",7.18,48.2,Plus,Mohammadpur
9:34:00 AM,11/22/2024,365.4,369.09,5,,,70,36.91,40.6,24.4,0,"fvl ramisa, house 6/a, road 7, mohammadpur housing limited , mohammadpur","KAKRAIL MASJID , KAKRAIL RD , KAKRAIL",8.59,27.4,Prime,Mohammadpur
1:59:00 PM,11/20/2024,462.6,514,2,,,70,,51.4,16.6,0,"sofia garden 666 & 667,block f road 21,basundhara r/a","EXIM BANK,104/1,KAKRAIL ROAD,DOKKHIN SHAJAHANPUR,PALTAN",11.58,45.7,Plus,Bashundhara
7:35:00 PM,11/20/2024,238.5,265,2,,,53.4,,26.5,24.9,0,"sara pizza (banasree-e ), block e","GLORIA JEAN'S COFFEES,GULSHAN 1 , GULSHAN 1, GULSHAN",4.62,35.3,Plus,
10:49:00 PM,11/23/2024,395.1,399.09,5,,,70,39.91,43.9,21.1,0,"h 381/2 , shilpi hotel goli, shahidbag , malibag","ROAD 18, BANANI",9.66,29.6,Prime,
5:17:00 PM,11/20/2024,448.2,498,2,,,0,,49.8,0,51.8,"japan garden city ,building 19, flat 701, mohammadpur","FARAZY HOSPITAL , MAIN RD , BLOCK E , BANASHREE",12.75,72,Plus,Mohammadpur
7:38:00 PM,11/20/2024,310.25,331.82,5,,,70,33.18,54.75,10.25,0,"namira kitchen , h 1102, mirpur rd 14, kachukhet","MIRPUR 11 METRO RAIL STATION, DHAKA",4.17,28.6,Prime,
