Request time,Request Date,Trip Earnings,Fare,Safety Coverage Fee,Waiting Fee,Pickup Bonus,Discount,Surge,Pathao Net Commission,Pathao will Pay,You will Pay,Pickup Point,Destination Point,Distance,Duration,Trip Type,Unnamed: 0,Pickup Area
7:18:00 PM,11/21/2024,435.1,416.36,5,,,70,41.64,22.9,42.1,0,"H 10/13, TAJMAHAL RD , MOHAMMADPUR","APON COFFEE HOUSE , H 381/B , SHAHID BAKI SARAK ,TALTOLA , KHILGAON",8.85,51.5,Prime,134.0,Mohammadpur
9:59:00 PM,11/19/2024,"4,604.40",5116,2,,,0,,511.6,0,513,SHANTINAGAR BUS STOP,"MANDARI, LAKSHNIPUR SADAR , LAKSHMIPUR",157.35,289.2,Plus,,
8:10:00 PM,11/21/2024,306.85,293.64,5,,,70,29.36,16.15,48.85,0,"EGOL PORIBOHON , DIT ROAD , WIRELESS, MOGBAZAR","IBN SINA DIAGNOSTIC AND CONSULTANCY CENTRE , H CHA 72/1, BIR UTTAM RAFIQUL ISLAM AVE, NORTH BADDA",3.91,30.7,Prime,,
11:13:00 PM,11/21/2024,530.1,507.27,5,,,70,50.73,27.9,37.1,0,"AURELIA, 8/Q, ROAD NO. 2 , BLOCK D, BASUNDHARA R/A","HOTEL RAZMONI ISHA KHA , 89/3, KAKRAIL ROAD ,DOKKHIN SHAJAHANPUR , PALTAN",13.78,37.3,Prime,138.0,Bashundhara
9:29:00 PM,11/22/2024,208.8,232,2,,,45.05,,23.2,19.85,0,"UTTOR KAFRUL , POSHCHIM KAFRUL","BANANI HOUSE ,26, ROAD 17/A , BANANI",5.26,23,Plus,,
10:06:00 PM,11/22/2024,535.5,540.91,5,,,70,54.09,59.5,5.5,0,"ZAHEEN KNITWEARS  LTD , ROAD 13C , BLOCK  E, BANANI","M/S JAHANGIR PAPER HOUSE , ZINDABAHAR 2ND LN, BABU BAZAR",10.93,33.1,Prime,140.0,Banani
10:52:00 AM,11/19/2024,522.5,550,5,,,0,,27.5,0,32.5,"MOLLA GENERAL STORE , BOCHILA RD, MOHAMMADPUR","DEPT OF COMPUTER SCIENCE AND ENGINEERING, MOKARROM BUILDING RD, UNIVERSITY OF DHAKA",9.5,48.2,Prime,141.0,Mohammadpur
5:48:00 AM,11/19/2024,219.3,234.55,5,,,65.75,23.45,38.7,22.05,0,"TAHMINA MONJIL, 209/1, 195 SHANTIBAG ROAD, SHANTIBAGH, MALIBAGH","IBA , UNIVERSITY OF DHAKA , JASIMUDDIN HALL RD, UNIVERSITY OF DHAKA",4.22,11.6,Prime,142.0,Malibagh
6:06:00 AM,11/19/2024,233.75,275,2,,,41.55,,41.25,0,1.7,"DHAKA MEDICALHOSPITAL 2 , ZAHIR RAIHAN SARANI, DHAKA MEDICAL COLLEGE","IBN SINA HOSPITAL, RD 15/A, DHANMONDI",6.31,23,Plus,,
12:41:00 PM,11/19/2024,295.45,296.19,5,,,70,14.81,15.55,49.45,0,"3RD CLASS WORKERS ASSOCIATION OF DMC, AND MEDICAL STORE, SIR SAYED ROAD ,FAKIRAPOOL , SIDDIKBAZAR","AMBROSIA INFINITY LOUNGE , RESIDENTIAL AREA , DHANMONDI",5.25,27,Prime,,
9:19:00 AM,11/21/2024,385.9,412.73,5,,,70,,68.1,0,3.1,"CIAM SCHOOL,103,AZIMPUR KOBORSTHAN ROAD,NIJHUM RESIDENTIAL AREA,HAZARIBAGH","CITY BANK LTD,H 10,R 4,GULSHAN 1",7.96,45.2,Prime,,
8:52:00 AM,11/21/2024,396,450,5,,,70,45,99,0,34,"SALAM SUMMERSHINE,RESIDENTIAL AREA,DHANMONDI","NINAKABBO,BIR UTTAM MIR SHAWKAT SARAK,EAST NAKHALPARA,NIKETON",5.51,36.1,Prime,146.0,Dhanmondi
6:13:00 PM,11/21/2024,316,343.48,5,,,70,51.52,79,0,14,"HASHI SUSHI,ROAD 73,GULSHAN 2","RD 123,GULSHAN 1",2.56,21.5,Prime,,
2:23:00 PM,11/19/2024,378.1,398,2,,,70,,19.9,48.1,0,EVERCARE HOSPITAL,"HOUSE 25, ROAD 13, SECTOR 4 , UTTARA",8.66,33,Plus,,
8:53:00 AM,11/22/2024,710.4,888,5,,,0,,177.6,0,182.6,"H 10 NEW/13 OLD,RD 5,DHANMONDI","ENAM MEDICAL COLLEGE AND HOSPITAL,THANA RD 1340",20.93,43,Prime,156.0,Dhanmondi
8:32:00 AM,11/18/2024,923.1,1086,2,,,0,,162.9,0,164.9,"ASHA MONI STORE,LALMATIA,MOHAMMADPUR","M/S SATHI VARITIES STORE,POWER PLANT RD,SUMILPARA,SHIDDHIRGANJ,NARAYANGANJ,1430",23.87,87.6,Plus,157.0,Mohammadpur
2:59:00 PM,11/19/2024,533.9,562,2,,,104.2,,28.1,74.1,0,"RAJLAKSHMI BUS STOPAGE ,UTTARA, SERVICE ROAD, KURMITOLA ,SECTOR 3","NATIONAL INSTITUTE OF MENTAL HEALTH  AND HOSPITAL, MIRPUR RD, SOHRAWARDI MEDICAL COLLEGE & HOSPITAL , SHE E BANGLA NAGAR",17.3,55.7,Plus,,
6:17:00 AM,11/20/2024,489.6,505.45,5,20.0,,70,50.55,86.4,21.4,0,"UNIVERSAL MUSIC & TIME BOOKS , DOCTOR GOLI, MALIBAGH",HAZRAT SHAHJALAL INTERNATIONAL AIRPRT,13.94,22.8,Prime,159.0,Malibagh
5:26:00 PM,11/18/2024,457.2,461.82,5,,,70,46.18,50.8,14.2,0,"RD 7,EASTERN HOUSING,PALLABI 2ND PHASE","DHAKA SHISHU HOSPITAL,SHAMOLI,BESIDE SHISHU MELA",9.69,48.5,Prime,,
3:11:00 PM,11/20/2024,502.55,529,2,,,70,,26.45,41.55,0,"SHELTECH SIERRA, 236, NEW ELEPHANT ROAD","ROAD 10, NIKUNJA 2",13.13,61.2,Plus,,
6:55:00 PM,11/18/2024,380.8,448,2,,,0,,67.2,0,69.2,"DOMESTIC TERMINAL 9DAC0,HAZRAT SHAHJALAL INTERNATIONAL AIRPORT","PARK STONE,H 32,RD 7,BANANI",8.67,53.6,Plus,,
5:40:00 PM,11/20/2024,639.35,611.82,2,,,100,61.18,33.65,64.35,0,"H 22, RD 3, NIKUNJA 2","DOLAIPARA BUS STAND , DOLAIPAR BUS STAND, GANDARIA",16.15,99,Plus,163.0,Nikunja
9:16:00 PM,11/23/2024,277.1,326,2,,,0,,48.9,0,50.9,"KAVAZO , ROAD 11, BLOCK H, BANANI","DHAKA MOHILA COLLEGE , H 23, RD 7, DHANMONDI",8.54,28.7,Plus,164.0,Banani
12:59:00 PM,11/20/2024,373.15,418.1,5,,,70,20.9,65.85,0,0.85,"LANKAN ALLIANCE FINANCE LIMITED,GULSHAN 1,GULSHAN","HOTEL REGENCY,NIKUNJA 2,KHILKHET,NEW AIRPORT RD,KHILKHET",9.4,37,Prime,165.0,Gulshan
7:24:00 AM,11/21/2024,246.5,290,2,,,43.8,,43.5,0,1.7,"NAWAB HABIBULLAH MODEL SCHOOL & COLLEGE , SHAHJALAL AVE, SECTOR 4 , UTTARA","JAMUNA FUTURE PARK ENTRY WAY, PROGATI SARANI , BASHUNDHARA",6.69,31,Plus,166.0,Uttara
7:13:00 AM,11/18/2024,1105.85,1301,2,,,0,,195.15,0,197.15,"SCHOOL OF INTELLIGENCE,ROAD 10/A,SECTOR 11,UTTARA","ADAMJEE EPZ RD,ADAMJEE,SHIDDHIRGANJ,NARAYANGANJ,1430",29.96,103.8,Plus,168.0,Uttara
6:53:00 PM,11/20/2024,364.8,365.71,2,,,57.9,18.29,19.2,36.7,0,"VOIYA BARI, 35/1/D/1, SHAKHARI NGAR LANE , KERANIGANJ SUBDISRRICT","POPULAR  HOSPITAL , DHANMONDI ROAD 2, DHANMONDI R/A",7.29,53.6,Plus,,
9:19:00 AM,11/21/2024,385.9,412.73,5,,,70,41.27,68.1,0,3.1,"CIAM SCHOOL, 103, AZIMPUR KOBORSTHAN ROAD , NIJHUM RESIDENTIAL AREA, HAZARIBAG","CITY BANK LTD , H 10, RD 4, GULSHAN 1",7.96,45.2,Prime,,
4:42:00 PM,11/18/2024,619.66,729.01,5,,,0,,109.35,0,44.35,"GERMANIA HOLDINGS LTD,GULSHAN 2,GULSHAN","MASCOT PLAZA,UTTARA,DHAKA,SECTOR 7",11.35,97.8,Prime,171.0,Gulshan
9:45:00 AM,11/19/2024,365.5,430,2,,,100,,64.5,33.5,0,"MASTERMIND ABACUS,ROAD 07,SECTOR 13,UTTARA","NATIONAL HEART FOUNDATIONHOSPITAL & RESEARCH INSTITUTW,MIRPUR 2 MAIN RD",10.82,45.5,Plus,173.0,Uttara
8:48:00 PM,11/20/2024,522.5,550,5,,,0,,27.5,0,32.5,"LABAID CARDIAC CENTRE , GREEN ROAD, DHANMONDI","ATI BAZAR , ATI BAZAR KALATIA RD , MODHU  CITY",8.17,51.6,Prime,174.0,Dhanmondi
8:52:00 AM,11/21/2024,396,450,5,,,70,45,99,0,34,"SALAM SUMMERSHINE , RESIDENTIAL AREA, DHANMONDI","NINAKABBO, BIR UTTAM MIR SHAWKAT SARAK, EAST NAKHALPARA, NIKETON",5.51,36.1,Prime,175.0,Dhanmondi
10:05:00 AM,11/20/2024,957.1,1005.45,5,20.0,,70,100.55,168.9,0,103.9,"NEW FRESH FOOD,ABDULLAHPUR ATIPARA RD,GOALTEK,DAKSHINKHAN","RAYHAN STORE,BASHPOTTI RD,SHONIR AKHRA",27.82,73.2,Prime,,
6:13:00 PM,11/21/2024,316,343.48,5,,,70,51.52,79,0,14,"HASHI SUSHI , ROAD 73, GULSHAN 2.","RD 123, GULSHAN 1",2.56,21.5,Prime,,
11:20:00 PM,11/19/2024,317.9,340,5,,,170,34,56.1,108.9,0,"WHITESHELL IT SHOP ,NIHARIKA CONCORD TOWER, KAMAL ATATURK AVENUE , BLOCK C, BANANI","NEW MARKET BACKSIDE RD, NEW MARKET KACHA BAZAR RD, NEW MARKET",9.25,25.7,Prime,178.0,Banani
11:10:00 AM,11/19/2024,403.04,436.19,5,,,70,21.81,54.96,10.04,0,"CHAYANEER HOUSING SOCIETY,DHAKA BANGLADESH","LAKE VISTA H 42, RD 1/A,BLOCK I,BANANI",10.03,38.3,Prime,,
8:53:00 AM,11/22/2024,710.4,888,5,,,0,,177.6,0,182.6,"H 10 NEW/13 OLD, RD 5, DHANMONDI","ENAM MEDICAL COLLEGE AND HOSPITAL, THANA RD, 1340",20.93,43,Prime,180.0,Dhanmondi
12:26:00 PM,11/19/2024,414.48,471,2,,,90.15,,56.52,31.63,0,"UNITREND LIMITED,BANANI DOHS",NAYA PALTAN,10.87,57.1,Plus,181.0,Banani
7:45:00 PM,11/19/2024,337.45,397,2,,,70,,59.55,8.45,0,"TK BHABAN ,KAWRAN BAZAR MASJID RD, KAWRAN BAZAR","GODHULI PRANGON ,831, IBRAHIMPUR ROAD ,UTTOR KAFRUL ,PURBA KAZIPARA",7.54,56.9,Plus,,
8:32:00 AM,11/18/2024,923.1,1086,2,,,0,,162.9,0,164.9,"ASHA MONI STORE, LALMATIA , MOHAMMADPUR","M/S SATHI VARITIES STORE, POWER PLANT RD, SUMILPARA, SIDDHIRGANJ, NARAYANGANJ, 1430",23.87,87.6,Plus,183.0,Mohammadpur
5:22:00 PM,11/22/2024,335.35,353,2,,,88.75,,17.65,69.1,0,"KOHINUIR GENERAL STORE ,H 2/2, MIRPUR RD, LALMATIA","BASABO ,DHAKA , BANGLADESH",8.09,40.5,Plus,,
4:06:00 PM,11/22/2024,281.6,304.76,5,,,70,15.24,38.4,26.6,0,"H 39,RD 7,MERUL BADDA","IDEAL SCHOOL AND COLLEGE,MOTIJHEEL
",5.46,25.4,Prime,,
1:15:00 PM,11/23/2024,268.4,290.48,5,,,70,14.52,36.6,28.4,0,"SHAWARMA HOUSE DIT,MERUL BADDA,BADDA","RAOWA CONVENTION HALL,MOHAKHALI",6.89,24.6,Prime,,
3:39:00 PM,11/23/2024,293.04,317.14,5,,,70,15.86,39.96,25.04,0,"DURUM-TURKISH DONER(BANANI),ROAD 11,BLOCK D,BANANI","INDIRA RD,WEST RAJA BAZAR,SHER E BANGLA NAGAR",6.18,27.6,Prime,187.0,Banani
5:49:00 PM,11/23/2024,367.89,380.05,5,,,70,38.01,50.17,14.83,0,"MAGNUM MANAGEMENT CONSULTING,ROAD 12,NIKETON,GULSHAN 1","SHERATON DHAKA,KEMAL ATATURK AVENUE,BANANI",4.23,45,Prime,188.0,Gulshan
10:39:00 AM,11/21/2024,206,206,2,,,100,,0,98,0,"DESCO,VATARA RD,NATUN BAZAR",CHINESE VISA CENTRE,2.73,24.4,Plus,,
3:00:00 PM,11/21/2024,423,423,2,,,100,,0,98,0,"SHOUVA,KA 22/B,SHAHID FAZLUL HAQUE RD,NADDA","BAITUL MAMUR JAME MASJID,RD 6,MIRPUR 1",11.59,43.7,Plus,,
4:09:00 PM,11/21/2024,275,261.9,5,,,70,13.1,0,65,0,"HOUSE A/9,AL KAMAL HOUSING,ZOO ROAD,MIRPUR,DHAKA","BIHS GENERAL HOSPITAL,DARUSSALAM RD,DARUS SALAM",4.75,18.7,Prime,,
5:28:00 PM,11/21/2024,275,275,2,,,0,,0,0,2,"IBN SINA MEDICAL COLLEGE AND HOSPITAL,KALLYANPUR","BASHUNDHARA CITY SHOPPING COMPLEX,PANTHPATH,DHAKA",5.49,37,Plus,,
6:04:00 PM,11/21/2024,369,335.45,5,,,70,33.55,0,65,0,"AHN TOWER,BIR UTTAM CR DATTA RD,HATIRPOOL","ROAD 140,DAKKHIN BADDA,GULSHAN",5.5,37.6,Prime,,
6:57:00 PM,11/24/2024,457,416.19,2,,,65.85,20.81,0,63.85,0,"SHAMEEM REFRIGERATION WORKS LTD,GULSHAN 1,GULSHAN",KHAN PALACE APARTMENT,8.01,58.4,Plus,196.0,Gulshan
5:46:00 PM,11/22/2024,268.4,305,2,,,46.05,,36.6,7.45,0,"PWD JAME MASJID,RAJARBAG","UDAY TOWER,PLOT 57 & 57/A,GULSHAN AVE,GULSHAN 1",7.37,30,Plus,,
8:15:00 PM,11/21/2024,292,265.45,5,,,70,26.55,0,65,0,"GOLAP VILLA 1,37,ROAD 10A,DHANMONDI R/A","KARIM DELIGHT, H 229,OUTER CIRCULAR RD,MOGBAZAR",4.24,30.4,Prime,,
8:49:00 PM,11/21/2024,313,313,2,,,47.25,,0,45.25,0,"ARONG ER GOLI,WIRELESS,MOGBAZAR","DHAKA IMPERIAL COLLEGE,H 7,RD 2,AFTAB NAGAR PROJECT,BADDA",6.28,40.4,Plus,,
9:14:00 PM,11/22/2024,344.52,316.36,5,,,70,31.64,3.48,61.52,0,"HIGH PARK RESIDENCE , H 99, VIQARUNNISA RD , SHIDDESWARI","OBONI FASHION, H 4/14 , RAZIA SULTANA RD, MOHAMMADPUR",6.77,23.2,Prime,,
12:02:00 PM,11/22/2024,496,472.38,5,,,70,26.62,0,65,0,"J AND J ENTERPRISE,HOUSE 144,KHILBARIRTEK MAIN ROAD,VATARA,DHAKA 1212","RAAGA ART CAFE,SECTOR 13,UTTARA",11.9,37.3,Prime,,
10:02:00 AM,11/23/2024,297.35,313,2,,,78.75,,15.65,61.1,0,"MOHAMMADIA R/A MAIN RD , PROMINENT HOUSING , MOHAMMADPUR","POLICE PLAZA CONCORD SHOPPING MALL, GULSHAN 1",9.38,35.9,Plus,202.0,Mohammadpur
1:53:00 PM,11/22/2024,330,330,2,,,83,,0,81,0,"HOUSE 14,ROAD 6,SECTOR 10,UTTARA","INTERNATIONAL CONVENTION CITY BASHUNDHARA(ICCB),PURBACHAL EXPRESS HIGHWAY,DHAKA,BANGLADESH",9.92,26,Plus,203.0,Uttara
10:46:00 AM,11/23/2024,357.2,358.1,5,,,70,17.9,18.8,46.2,0,"WEAT MERUL JAME MASJID ,WEST MERUL BADDA RD, MERUL BADDA","KHAMAR BARI, KHAMARBARI RD , FARMGATE",7.95,29,Prime,,
11:49:00 AM,11/23/2024,470.25,475,2,,,100,,4.75,93.25,0,"FERNS WOOD , 41 , RAJA BAZAR INDIRA ROAD , DHANMONDI",NORTH SOUTH UNIVERSITY (NSU),12.71,53.2,Plus,205.0,Dhanmondi
2:35:00 PM,11/22/2024,517,470,2,,,100,47,0,98,0,"LAKE CITY CONCORD,KHILKHET","DHAKA COMMERCE COLLEGE,MIRPUR 2",13.51,40.3,Plus,,
1:09:00 PM,11/23/2024,335.61,339,2,,,85.25,,3.39,79.86,0,"HOUSE 430, ROAD 17 , BLOCK A, BASHUNDHARA R/A","YALE INTERNATIONAL SCHOOL, SECTOR 3, UTTARA",9.15,33.8,Plus,207.0,Bashundhara R/A
4:09:00 PM,11/22/2024,264,264,2,,,66.5,,0,64.5,0,"GALAXY MEDICINE CORNEE,1/1,SECTION 2","DHAKA CENTRAL INTERNATIONAL MEDICAL COLLEGE & HOSPITAL,RING RD,SHYAMOLI",7.04,24.1,Plus,208.0,Mirpur
4:41:00 PM,11/22/2024,268,268,2,,,40.5,,0,38.5,0,"AYESHA VILLA,H 680,RD 12A,ADABOR","RD 5,DHANMONDI",7.02,37.7,Plus,,
2:09:00 PM,11/23/2024,589.05,595,2,,,124.85,,5.95,116.9,0,"SHOHAG TEA STORE ,  SECTOR 8 , UTTARA","MOGBAZAR WIRELESS RAILGATE , BORO MOGBAZAR",17.81,63.6,Plus,210.0,Uttara
8:12:00 PM,11/22/2024,297,297,2,,,44.85,,0,42.85,0,"BEIRUT 99,235,ROAD 13E,BANANI",LAKECITY CONCORD KHILKHET,7.99,39.2,Plus,211.0,Banani
3:16:00 PM,11/23/2024,586.07,591.99,2,,,124.7,,5.92,116.78,0,"SAMIR ELECTRONIC, 445, 445/1, GREENWAY ROAD , WIRELESS, MOGBAZAR","PALLABI , MIRPUR 12",15.85,67.2,Plus,,
4:14:00 PM,11/23/2024,284.13,287,2,,,43.35,,2.87,38.48,0,"CK MARITIME LTD , PLOT 836 , ROAD 12 , AVENEW 3 , MIRPUR DOHS","STAR CINEPLEX, SONY SQUARE, MIRPUR",5.9,24,Plus,213.0,Mirpur
4:49:00 PM,11/23/2024,388.08,373.33,5,,,70,18.67,3.92,61.08,0,"52/2, SALIM UDDIN MARKET ROAD, SENPARA PARBATA, AHMED NAGAR","SUKONNA TOWER, 35 MIRPUR ROAD",9.05,38.5,Prime,,
6:14:00 PM,11/23/2024,313.83,317,2,,,47.85,,3.17,42.68,0,"ORIENTA MULTI PURPAS CO OPERATIVE , FOOTOVERBRIDGE, NIJHUM RESIDENTIAL AREA, HAZARIBAG","NASSA MAINLAND , NORTH BEGUNBARI ROAD , EAST NAKHALPARA , NIKETON",4.64,35,Plus,,
7:12:00 PM,11/23/2024,401.94,406,2,,,0,,4.06,6.06,0,"CITY BANK ATM, BIR UTTAM MIR SHAWKAT SARAK, TEJGAON","ADHUNIK FASHION TAILORS , H 38, NILOY RESIDENTIAL RD , TANNERY AREA, HAZARIBAG",8.13,44,Plus,,
9:11:00 AM,11/23/2024,229.5,255,2,,,0,,25.5,0,27.5,"OGSB HOSPITAL , BLOCK C, MIRPUR 13","MIRPIR KENDRIYO MANDIR, LOVE RD, BLOCK E,  MIRPUR 2",3.27,15.6,Plus,,
7:16:00 PM,11/23/2024,504.9,541,2,20.0,,80,,56.1,21.9,0,"SATTAR VABAN , H 32/3, RD 10 , JANATA HOUSING ,MPHAMMADPUR","NOORJAHAN MANJIL, ROAD 1, BLOCK G, AFTABNAGAR",13.98,61.2,Plus,,
8:30:00 PM,11/22/2024,331.65,335,2,,,0,,3.35,0,5.35,"VAI VAI CYCLE & HARDWARE , RD 8 , SHEKHERTEK , MOHAMMADPUR","SPRC & NEUROLOGY HOSPITAL , H 135, NEW ESKATON RD , NEW ESKATON",8.47,37.8,Plus,219.0,Mohammadpur
8:05:00 PM,11/22/2024,288.09,264.55,5,,,70,26.45,2.91,62.09,0,"AARONG , LALMATIA","H 735, RD 9 , ADABOR",3.5,22.7,Prime,,
7:03:00 PM,11/22/2024,395.01,362.73,5,,,70,36.27,3.99,61.01,0,"15/3, MIRERTEK ROAD , WIRELESS , MOGBAZAR","L/6 , BLOCK E , KAZI NAZRUL ISLAM ROAD , MOHAMMADPUR",7.01,34,Prime,,
6:32:00 PM,11/23/2024,236.7,239.09,5,,,67,23.91,26.3,35.7,0,"MNA BARRISTERS & ADVOCATES , SUITE 3B, H 7, RD 33, GULSHAN 1",JHEEL VIEW CAFE,1.8,19,Prime,222.0,Gulshan
10:51:00 AM,11/18/2024,923.1,1086,5,,,0,,162.9,0,167.9,"SHAHJADPUR EAST SOUTH PARA RD , NORTH BADDA","ABONI KNITTWEAR (BABYLON GROUP) , SAVAR MAANIKGANJ RD, 1346",21.81,90,Prime,,
5:43:00 AM,11/22/2024,462.6,514,2,,,70,,51.4,16.6,0,"HOUSE 37, ROAD  5, SECTOR  10 , UTTARA","SOHAG BUS DEPOT , MALIBAG BAZAR RD , CHOWDHURIPARA , MALIBAGH",17.64,32.7,Plus,224.0,Uttara
2:50:00 PM,11/18/2024,889.95,1047,5,,,0,,157.05,0,162.05,"UNITED SEED DHAKA , DHAKA ARICHA HIGHWAY , 1347","GULSHAN CENTRAL MASJID (AZAD MASJID), 3, ROAD 36, GULSHAN 2, GULSHAN",19.65,99.6,Prime,,
6:30:00 PM,11/22/2024,521.24,526.5,5,,,70,,5.26,59.73,0,AFTAB NOGOR MAIN ROAD. BLOCK C . 32 NUMBER BUILDING .5TH FLOOR OF LIFT .,TASTY TREAT BAILY ROAD,10.3,48.4,Prime,,
5:37:00 PM,11/22/2024,428.67,433,2,,,65.25,,4.33,58.92,0,"GREEN VIEW , 385/4/A/B , FREE SCHOOL STREET ,DHANMONDI","ROAD 1 , BLOCK F , SECTOR 1, AFTABNAGAR",9.96,52,Plus,227.0,Dhanmondi
4:41:00 PM,11/22/2024,268.29,258.1,5,,,69,12.9,2.71,61.29,0,"RANGS MALANCHA , WEST , DHANMONDI","BASHUNDHARA CITY SHOPPING COMPLEX , PANTHAPATH , DHAKA",3.59,20.6,Prime,228.0,Dhanmondi
6:27:00 PM,11/18/2024,561,600,5,,,70,60,99,0,34,"H 231, SATARKUL RD , BAWAILA PARA, BADDA","JAMUNA FUTURE PARK ENTRY WAY,PROGATI SARANI , BASHUNDHARA",6.58,54.9,Prime,,
3:29:00 PM,11/22/2024,490.05,452.38,5,20.0,,70,22.62,4.95,60.05,0,JANATA SOROK,"NILU SQUARE , WEST , DHANMONDI",11.81,41.5,Prime,,
7:25:00 PM,11/20/2024,311.95,333.64,5,,,70,33.36,55.05,9.95,0,"H 620, RD 19, BLOCK F, BASHUNDHARA R/A","SIX SEASON HOTEL , GULSHAN 2, GULSHAN",5.18,39.1,Prime,232.0,Bashundhara R/A
1:54:00 PM,11/22/2024,549.1,525.45,5,,,70,52.55,28.9,36.1,0,"I CARE COMPUTER SYSTEM , HOUSE 41/2/E/3 , HARI CHARAN RAY ROAD , FARIDABAD , GENDARIA , DHAKA 1204","UTTARA BADDA BAZAR , SATARKUL RD",14.09,41.3,Prime,,
7:42:00 PM,11/18/2024,445.5,450,5,,,70,45,49.5,15.5,0,"H 366/6, RD 6, BARIDHARA DOHS",HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,6.49,37,Prime,,
12:53:00 PM,11/22/2024,480.7,481.9,5,,,70,24.1,25.3,39.7,0,"NEW JANANI ENGINEERING WORKSHOP , NABI NAGAR HOUSING , MOHAMMADPUR","DHUPKHOLA MATH , DISTILLERY RD , GANDARIA",11.94,39.9,Prime,235.0,Mohammadpur
11:30:00 PM,11/22/2024,260.1,262.73,5,,,70,26.27,28.9,36.1,0,"G. PRASANTY , 10, ROAD 3 , MUKTI HOUSING , KALLYANPUR","SHAPLA BUILDING , AHMED NAGAR , MIRPUR 1",1.76,13,Prime,,
9:40:00 PM,11/18/2024,383.4,426,2,,,100,,42.6,55.4,0,"AIRPORT ROAD , NEW AIRPORT ROAD, KURMITOLA N, SECTOR 2","HOMELAND MAHABUB PALACE, HOUSE #295/A , SAYEM SOBHAN ANVIR ROAD , BLOCK C, BASHUNDHARA R/A",9.51,32,Plus,237.0,Purbachal
10:03:00 AM,11/23/2024,363,363,2,,,0,,0,0,2,"SOHRAWARDY AVENUE,BARIDHARA,GULSHAN","NATIONAL INSTITUTE OF MENTAL HEALTH AND HOSPITAL,MIRPUR ROAD,MUKTI HOUSING,SHYAMOLI",12.07,36.9,Plus,238.0,Gulshan
11:00:00 AM,11/23/2024,340.29,340.29,2,,,85.57,,0,83.57,0,"27/26,BLOCK D,SHER SHAH SURI ROAD,MOHAMMADPUR","SARKARI KARMCHARI HOSPITAL,COLLEGE RD,FULBARIA",8.26,37.9,Plus,240.0,Mohammadpur
5:17:00 PM,11/22/2024,345.6,384,2,,,96.5,,38.4,56.1,0,"POPULAR MEDICAL COLLEGE OUTDOOR , RESIDENTIAL AREA , DHANMONDI","SHERA TONG , 63, ROAD 15 , BANANI",9.23,42.3,Plus,241.0,Dhanmondi
5:12:00 PM,11/22/2024,215,215,2,,,0,,0,0,2,"JAMIYA DERACHATUL MADRASA,H54,CENTRAL RD,DHANMONDI","DHAKA TRADE CENTER,KAZI NAZRUL ISLAM AVE,KARWANBAZAR",2.56,24.9,Plus,242.0,Dhanmondi
6:55:00 PM,11/20/2024,351.05,413,2,,,0,,61.95,0,63.95,"BANK ALFALAH LIMITED MIRPUR, HOUSE 1, KALSI ROAD, BLOCK D, SECTION 11, MIRPUR, DHAKA 1216","RIDGE CREST , H 266, RD 8, BLOCK D, BASHUNDHARA R/A",9.21,50.7,Plus,,
4:06:00 PM,11/22/2024,287.3,338,2,,,85,,50.7,32.3,0,"MEDICARE DRUG HOUSE , 433/A, SOUTH PAIKPARA ,ROAD 14 , BLOCK D , MUKTI HOUSING , DOKKHIN PAIKPARA","ALLIANCE FRANCAISE DE DHAKA , RESIDENDTIAL  AREA , DHANMONDI",6.57,24,Plus,,
2:52:00 PM,11/21/2024,285.3,317,2,,,79.75,,31.7,46.05,0,"UNITED HOSPITAL , RD 72, GULSHAN 2","RD 5, BLOCK I , BASHUNDHARA R/A",6.42,28.6,Plus,,
12:33:00 PM,11/21/2024,443.7,448.18,5,,,70,44.82,49.3,15.7,0,"H D 6, OUTER CIRCULAR RD , AGB COLONY , MOTIJHEEL",MIRPUR 1,12.67,25.4,Prime,246.0,Motijheel
6:08:00 PM,11/22/2024,312,312,2,,,62.8,,0,60.8,0,"BANLADESH FILM DEVELOPEMENT CORPORATION (FDC),KAWRAN BAZAR FDC ROAD,WIRELESS,NEKATAN","MERADIA KACHA BAZAR,BANASREE",9.19,37.6,Plus,,
11:15:00 PM,11/20/2024,216.9,219.09,5,,,61.5,21.91,24.1,32.4,0,"AIRPORT MASJID , NEW AIRPORT RD","REZALA RESTAURANT & RESIDENCE , SECTOR 1 , UTTARA",1.75,13,Prime,248.0,Biman Bandar
9:10:00 PM,11/21/2024,627.3,633.64,2,,,80,63.36,69.7,8.3,0,"KAWLA BUS STOP , NEW AIRPORT RD",DEMRA STAFF QUARTER BUS STOP,18.59,61..8,Plus,251.0,Biman Bandar
1:07:00 PM,11/23/2024,284,284,2,,,71.5,,0,69.5,0,"BANGLADESH AQUA ZONE,KATABAN ROAD,NIJHUM RESIDENTIAL AREA,HAZARIBAGH","H18,RD 3,PC CULTURE HOUSING SOCIETY,MOHAMMADPUR",6.47,34,Plus,,
6:19:00 PM,11/20/2024,364.73,373.12,5,,,70,55.97,64.37,0.64,0,"KANU LAL MISTANNO BHANDAR , H  105, MUGDAPARA ,SABUJBAG","IBN SINA DIAGNOSTIC CENTER , DIT RD , BAGANBARI , MALIBAGH",3.88,44,Prime,,
