"","location"
"5796","NATIONAL INSTITUTE OF MENTAL HEALTH AND HOSPITAL , MIRPUR ROAD , MUKTI HOUSING , SHYAMOLI"
"5797","ROMAN TOWER 2 , H 388 , RD 9 , ADABOR"
"5798","BISMILLAH PHARMACY,38/C,RD 7,ABDUL RAFIQ HOUSING,ADABAR"
"5799","26/A/B GATE NO 3,ROAD,KHAMAR BARI"
"5800","GP HOUSE ( GRAMEENPHONE ), ROAD NO 2 , BLOCK A , BASUNDHARA R/A"
"5801","LITTLE HUT,SECTOR 11,UTTARA"
"5802","BRAC UNIVERSITY (NEW CAMPUS) , DIT RD , MERUL BADDA"
"5803","SHOROLOTA 153,MALIBAGH COLLEGE ROAD,WIRELESS,SHHJAHANPUR"
"5804","BUFFET LOUNGE , WEST MONIPUR , MIRPUR 2"
"5805","H 27/A, NEW ESKATON RD , NEW ESKATON"
"5806","DESH TELEVISION , MOUCHAK  MARKET , MALIBAGH"
"5807","SATARKUL MERUL RAHMANIA NOOR JAME MASJID , VATARA BRIDGE"
"5808","H L8/9/10 3 , FREE SCHOOL ST , KATHALBAGAN"
"5809","BANGLADESH KRIRA SHIKKHA PROTISHTHAN"
"5810","SOHEL AUTOMOBILE WORKSHOP , KALLYANPUR , MIRPUR"
"5811","BISMILLAH JAME MASJID,AVOY DAS LANE,GOPIBAG,HATKHOLA"
"5812","JAMUNA BANK ATM , BIR UTTAM CR DATTA ROAD , HATIRPOOL , WIRELESS , PALTAN"
"5813","MOTSO VOBON GHORI CHOTTOR,SEGUNBAGICHA"
"5814","H 278/A,RD 11,BLOCK A,BASHUNDHARA R/A"
"5815","RUCHITAM , RD 8 , GULSHAN 1"
"5816","HOUSE 177  ROAD 2 BARIDHARA DOHS"
"5817","280 , I BLOCK ROAD 7 , BASHUNDHARA R/A"
"5818","NSU RD , BLOCK B , BASHUDNHARA R/A"
"5819","RED ROSE,SECTOR 7,UTTARA"
"5820","BANGLADESH CHINA FRIENDSHIP EXHIBITION CENTER , SECTOR 21 , PURBACHAL"
"5821","H 263/B , SHAFIAT RD , BLOCK C , BASUNDHARA R/A"
"5822","NATIONAL ZOO  MUSEUM , MIRPUR RD , NOBABERBAG , MIRPUR 1"
"5823","JCX DEVELOPEMENTS LTD,BLOCK I,BASHUNDHARA R/A"
"5824","PIZZA STAR BASHYNDHARA , BLOCK - D , BASUNDHARA R/A"
"5825","NAKHALPARA NOTUN RD,MOHAKHALI"
"5826","MAQSOOD HANDICRAFT , SHAHBAGH RAMNA"
"5827","HOUSE 61, ROAD 19, BLOCK B , BANANI , DHAKA"
"5828","LAMIM MOTORS , ATISH DIPANKAR RD , SAYEDABAD"
"5829","INNOVA TECHNOLOGIES LTD,BLOCK G,BASUNDHARA R/A"
"5830","PATLA KHAN LANE,GOPIBAG,SHINGTOLA"
"5831","NORTH BREEZE SCHOOL , SHANKAR JAFRABAD RD , JAFRABAD , WEST DHANMONDI"
"5832","COMMISSIONER MEHERONNESA HOUSE , 40 , PLLABI , MIRPUR 12"
"5833","KHAL;PAR MOR, SONARGAON , AJANAPATH RD SECTOR 12 UTTARA"
"5834","1, paribagh garden tower , paribagh"
"5835","ACME TRAVELS,MIRPUR 7"
"5836","FISH & CO. BANGLADESH , GULSHAN 1 , GULSHAN"
"5837","I H M TANJIM , DIGITAL MARKETING & ECOMMERCE BUSINESS SPECIALIST , GIRLS SCHOOL ROAD , KALABAGAN"
"5838","H 42,RD 11,PC CULTURE HOUSING SOCIETY,MOHAMMADPUR"
"5839","NATIONAL HOUSING AUTHORITY , MIRPUR -2, BLOCK G, MIRPUR 2"
"5840","H 489,RD 15,BLOCK G, BASUNDHARA R/A"
"5841","PLAYPEN, H 271, RD 14, BLOCK C, BASUNDHARA R/A"
"5842","INTERNATIONAL TRADE FAIR,SECTION 04,PURBACHAL"
"5843","AMARI DHAKA ,  GULSHAN 2, GULSHAN"
"5844","RINKU TELECOM , ADABAR , MOHAMMADPUR"
"5845","RD 8 , BLOCK I , BASHUNDHARA R/A"
"5846","MITHAI MALIBAG COMMUNITY CENTER , CHOWDHURIPARA , MALIBAGH"
"5847","DELTA LIFE TOWER , 37, ROAD 90 , GULSHAN 2 , GULSHAN"
"5848","SORNOLOTA , 128 , ROAD 4, BLOCK A, BASHUNDHARA R/A , 1229"
"5849","BROTHERS MARKET , COLLEGE RD , GOLACHIPA , NARAYANGANJ SADAR , NARAYANGANJ , 1400"
"5850","AB BANK LTD ATM , MIRPUR RD , DARUS SALAM"
"5851","BANGLADESH AIR FORCE MUSEUM,SHER E BANGLA NAGAR"
"5852","NASEEHA FOUNDATION , SECTOR 5 , UTTARA"
"5853","MITSUI & CO,BAYS EDGE WATER,ROAD 92,MADANI AVE,GULSHAN 1"
"5854","CENTRAL SHAHID MINAR , SANDHANI UNIT RD , DHAKA MEDICAL COLLEGE"
"5855","ABC EARLY LEARNING AND DAYCARE CENTER , ROAD 1 , NIKETON , GULSHAN"
"5856","IDEAL RD"
"5857","NIRUPOMA,BANGLADESH BIMAN BAHINI WELFARE TRUST"
"5858","211/A, ROAD NO 7 , BLOCK A, BASUNDHARA R/A"
"5859","GULSHAN PINK CITY SHOPPING COMPLEX , GULSHAN 2"
"5860","KASHEM STORE,CIRCUIT HOUSE RD"
"5861","STUDIO 23 HOTEL, PANTHAPATH"
"5862","REST ROOM,AIRPORT ROAD,NEW AIRPORT ROAD,KURMITOLA,SECTOR 2"
"5863","02 , KUTUM GOLI , TALTOLA , POSCHIM KAFRUL"
"5864","BANGLADESH KOREA TECHNICAL TRAINING CENTER JAME MASJID,,MIRPUR RD,DARUS SAALAM"
"5865","BANANI GRAVEYARD , RD 27 , BANANI"
"5866","INDEX GARDEN , SECTOR 10 , UTTARA"
"5867","RAFSAN VILLA,3/4/B,NO BOSTI HOUSING,SENPARA PARBATA,JANATA HOUSING"
"5868","3/1, ROAD 1LALMATIA , MOHAMMADPUR"
"5869","RD 8 , BARIDHARA DOHS"
"5870","NEW DHANSHIRI,MIRPUR RD,GABTALI,DARUS SALAM"
"5871","dom inno citadel , rajarbagh , malibagh"
"5872","DHAKA RIPOTARS UNITY"
"5873","SULTAN'S DINE GULSHAN BRANCH , GULSHAN 2, GULSHAN"
"5874","SHANTA WESTERN TOWER,TEJGAON LINK ED"
"5875","SUROVI SCHOOL 18,ROAD 5,DHANMONDI R/A"
"5876","BISWAS DIGITAL SOLUTION , WEST SHEWRAPARA , MIRPUR"
"5877","HAWAI RESTAURANT , SECTOR 01, PURBACHAL"
"5878","NHA GARDEN CITY BUILDING 4 , NHA GARDEN CITY MAIN ROAD , SHYAMOLI , MOHAMMADPUR"
"5879","CENTRAL POLICE HOSPITAL,SHAJAHANPUR ROAD,FAKIRAPOOL,SHHJAHANPUR"
"5880","SHANTA WESTERN TOWER , TERJGAON LINK RD"
"5881","PLS ONLINE , SHAHJADPUR , BADDA"
"5882","RED HOT FOOTWEAR,SHYAMOLI,MOHAMMADPUR"
"5883","PICK AND PACK , SECTOR 7 , UTTARA"
"5884","THE WHITE CANARY CAFE,GULSHAN 2,GULSHAN"
"5885","904/1/A , OUTER CIRCULAR ROAD , SHANTIBAGH , MALIBAGH"
"5886","H 340 , ALHAZ ABDUS SOBHAN RD , BLOCK B , BASHUDNHARA R/A"
"5887","FARHANA'S CUISINE ( HOME MADE)"
"5888","RAHMAN MANZIL , 38 , ATISH DEPANKAR ROAD , KHILGAON , SHAHJAHANPUR"
"5889","AMIN GENERAL STORE , MODDHO PARA , KHILKHET"
"5890","LABONI BUILDING,LAKE CITY,KHILKHET"
"5891","THE GLASS HOUSE,GULSHAN 1.GULSHAN"
"5892","THE WESTIN DHAKA ,GULSHAN  2, GULSHAN"
"5893","HSBC BANK LIMITED I MANAGEMENT OFFICE,BIR UTTAM MIR SHWKAT SARAK,TEJGAON INDUSTRIAL AREA,TEJGAON"
"5894","H 57/38/C , AMTOLA KAZIPARA"
"5895","H 20 , UNMESH DATTA RD , BAKSHI BAZAR"
"5896","NISHORGO,8/15,ZAKIR HOSSAIN RD,BLOCK D,LALMATIA"
"5897","CHONDRO MOLLIKA , H 39/A , RD 27 , BANANI"
"5898","RS DIGITAL ZONE , BLOCK D, MIRPUR 1"
"5899","NEELUNA 7,ROAD 5,SECTION 6"
"5900","MIRPUR BANASREE SHAREE MARKET BANASREE POLLI ROAD , SECTION 10"
"5901","BARO BHUIYAN,CWN,3A,ROAD 49,GULSHAN 2,GULSHAN"
"5902","JCX BUSINESS TOWER , PLOT -1136 /A, JAPAN STREET , BLOCK I , BASHUNDHARA R/A"
"5903","SIRAJ TEA STALL , DHAKA MEDICAL COLLEGE , SHAHBAGH"
"5904","ANSAR CAMP , BIR UTTAM AK KHANDAKAR RD , GULSHAN 1"
"5905","HIRA KUTIR H 330/4/K DIT RD EAST RAMPURA"
"5906","GABTOLI BUS STAND , DHAKA BANGLADESH"
"5907","UNITED REFRIGERATION & SERVICE CENTER,GIRLS SCHOOL ROAD,KOLABAGAN"
"5908","RD 2 , BLOCK C , MIRPUR 1"
"5909","TELETALK CUSTOMER CARE CENTER , GULSHAN 1 , GULSHAN"
"5910","NATIONAL HEART FOUNDATION & RESEARCH INSTITUTE , TOLARBAGH , MIRPUR 1"
"5911","SST LOGISTIC,ROAD 10,BLOCK E,BANANI"
"5912","SUNAMI RESTORA  , ZIGATOLA"
"5913","HAZRAT SHAHJALAL  INTERNATIONAL AIRPORT"
"5914","CHAIRMANBARI FIELD , RD 1, CHAIRMANBARI , BANANI"
"5915","GRAND PRINCE HOTEL , MIRPUR 1 FOOTOVER BRIDGE , SECTION 1"
"5916","TEA GARAGE , BLOCK D, BANANI"
"5917","TREAT BUZZ , SAVAR KALIAKOIR RD , NOBINAGAR , 1345"
"5918","BHB ADARSHA HIGH SCHOOL , ALAUL AVE , SECTOR 8 , UTTARA MODEL TOWN"
"5919","43/C,BLOCK E,ASAD AVENUE,MOHAMMADPUR"
"5920","BEST ASSOCIATES CLUB  LTD BACL , ROAD 123, GULSHAN 1, GULSHAN"
"5921","LAUGHING BUDDHA , GULSHAN 2, GULSHAN"
"5922","PUSHPADUM RESTAURANT AND PARTY CENTER , H 62/3 , BAITUL MOKARRAM RD , PURANA PALTAN"
"5923","VFS GLOBAL ITALY , BLOCK B , BANANI"
"5924","UAP AUDITORIUM , FARMGATE , TEJGAON"
"5925","PRIME VIEW G BLOCK,ROAD 4,BANASREE,RAMPURA,BLOCK G"
"5926","19/D . UTTAR TOLARBAGH , UTTARA BHABAN 5/A . MIRPUR 1 DHAKA 1216."
"5927","H 3/5/E,LARMINI ST,WARI"
"5928","TALUKDER VILLA , 213/4/B , UTTAR SHYAMOLI , PASCHIM AGARGAON , SHYAMOLI ROAD NO . 2 , MUKTI HOUSING , PASCHIM AGARGAON"
"5929","SOPNONOGOR PROKOLPO,JATIO GRIHAYON KORTRIPOKKHO"
"5930","SAVE THE CHILDREN , HOUSE 35 , ROAD 43 , GULSHAN 2, GULSHAN"
"5931","PARIS ROAD MOR , PARIS ROAD SECTION 11"
"5932","RAJUK RAJIB COSMO SHOPPING COMPLEX , SECTOR 7 , UTTARA"
"5933","RODEO ACCESSORIES SHOP , SHYAMOLI MOHAMMADPUR"
"5934","SONY HALL-MIRPUR -1 BUS STAND , BLOCK D , MIR"
"5935","BARIDHARA J BLOCK , VATARA"
"5936","SONDRABAN CUORIER SEVRICE PVT.LTD , EAST MADARTEK , BASHABO"
"5937","BANK ASIA , KA 133/1, JOAR SHAHARA BAZAR RD , JOAR SHAHARA"
"5938","MIRPUR COLLEGE,MIRPUR,DHAKA"
"5939","MIRPUR 11.5 BUS STAND , DHAKA 1216 , BANGLADESH"
"5940","GREEN LIFE MEDICAL COLLEGE & HOSPITAL PHARMACY, H 32, CRESCENT RD, KALABAGAN"
"5941","PIR SHAHEB BARI,SURAT GUPTA RD,NARINDA"
"5942","SUMI GENERAL STORE , KARMICHAL RD , BAGBARI , GABTALI"
"5943","ZARA ENTERPRISE , GULSHAN 1 , GULSHAN"
"5944","TULIP GARDEN , ADARSHA NAGAR , BADDA"
"5945","MANIK MIA , AVEPOLICE BOOTH , MANIK MIA AVE , LALMATIA"
"5946","KEYAS PHYSIO CARE,H 695/11/A,RD 11,ADABOR"
"5947","51/1 , GIRLS SCHOOL ROAD , DHANMONDI"
"5948","MITALI CONFECTIONARY , HINDU TEMPLE RD , SHAKHARI BAZAR"
"5949","IUB FASHION,ROAD NO 12,BLOCK C,BASUNDHARA R /A"
"5950","EYE JEWELS , SEGUN BAGICHA ROAD"
"5951","THE MAJSTIC , ADHUNIK HOSPITAL ROAD, SECTION 12"
"5952","SHELTECH LAKE BREEZE, BLOCK C, NIKETON"
"5953","CONCEPTIFY , MIRPUR DOHS"
"5954","ADVANCED SOFTWARE & IT SERVICES LTD . ( ASIT ), ARAMBAG RESIDENTIAL AREA , MIRPUR 7"
"5955","TRIPNEST LIMITED , RESIDENTIAL AREA , DHANMONDI"
"5956","SONALI SANITARY , TEJKUNIPARA , TEJGAON"
"5957","AL NUR JAME MASJID . K 15/A, PURBACHAL EXPRESS HIGHWAY , KURIL"
"5958","H 3/2/A , CHANDRI CHARAN BOSH RD , WARI"
"5959","469, ROAD NO. 7, BASUNDHARA R/A"
"5960","DREAM CHANEL,ATIPARA,UTTARKHAN"
"5961","MIRPUR RD , BLOCK C , MIRPUR 13"
"5962","CONCORD KANIHATI, RD 7 , BARIDHARA"
"5963","SOR SOPTAK,H 13,RD 8,MOHAMMADI HOUSING SOCIETY,MOHAMMADPUR"
"5964","FOSSIL FURNITURE SHOWROOM,WEST SHEWRAPARA,MIRPUR"
"5965","MAZUMDAR CASTLE H 656 657 RD 20 BLOCK F BASHUNDHARA R/A"
"5966","THE BARAKAH GENERAL HOSPITAL LIMITED NORTH SHAHJAHANPUR"
"5967","AKTER RESIDENCE PARK , 1/4 ROAD 7 , MONSURABAD"
"5968","LALBAG TEHARI GOR,44,KALLYANDPUR MAIN ROAD,MUKTI HOUSING,KALLYANPUR"
"5969","CARBOLINE  , BLOCK K  , BANANI"
"5970","SCHOOL OF INTELLIGENCE,ROAD 10/A,SECTOR 11,UTTARA"
"5971","TANZIMUL UMMAH HIFZ MADRASAH , MOHAMMADPUR BRANCH , GIRLS ' & PRE-HIFZ SECTION , TB HOSPITAL , MOHAKHALI"
"5972","RD 20 , SECTOR 4 , UTTARA"
"5973","ADORSO LADIES TAILORS & LAUNDRY , H 32/1 , RD 10 , JANATA HOUSING , MOHAMMADPUR"
"5974","WEDDING PHOTO DHAKA , BLOCK E , MIRPUR 12"
"5975","RANGS SHOWROOM,MIRPUR ROAD,DHANMONDI R/A,SHYAMOLI"
"5976","BRITISH AMERICAN RESOURCE CENTER MIRPUR BRANCH , BLOCK A, MIRPUR 11"
"5977","TELIHATI,SRIPUR,GAZIPUR"
"5978","GLAMOUR GROOMER , BLOCK A , BANANI"
"5979","VATARA POLICE STATION, BIR UTTAM RAFIQUL ISLAM AVE, NATUN BAZAR"
"5980","HOUSE 14 , ROAD 13 , SECTOR 4 , UTTARA"
"5981","maya kanon 731 , block f road23 bashundhara r/a"
"5982","BANGABANDHU SHEIKH MOJIB MEDICAL UNIVERSITY PG HOSPITAL BLOCK C HABIBUL;LAH RD SHAHBAGH"
"5983","GAUSUL AZAM JAME MASJID , WASA RD , DHALPUR , JATRABARI"
"5984","mirpur sher e bangla national cricket stadium , main rd , mirpur 2"
"5985","WORD NO -78 , SUTRAPUR , DHAKA"
"5986","CHARUPATH ACADEMIC COACHING,RUPNAGAR RESIDENTIAL AREA,MIRPUR"
"5987","HARUNER KHASIR GOSTER DOKAN , KACHA  BAZAR , MIRPUR 6"
"5988","SETARA CONVENTION HALL , H 1/11, BEGUM  ROKEYA SARANI , BLOCK B , MIRPUR 12"
"5989","38 , minto road , ramna , dhaka"
"5990","B S ENTERPRISE,ROAD 19,SECTOR 12,UTTARA"
"5991","HOUSE 7,ROAD 17,SECTOR 7,UTTARA"
"5992","EASTERN GREEHA,RESIDENTIAL AREA,DHANMONDI"
"5993","ENA A/C,BUS TICKET COUNTER,MAHAKHALI,DAKKHINPARA,MOHAKHALI"
"5994","SHOPPING FESTIVAL , RESIDENTIAL AREA , DHANMONDI"
"5995","IGADGET,BLOCK C, BASUNDHARA R/A"
"5996","OFFICE ADDRESS: UTTARA HOUSE BUILDING NUMBER 6 SECTOR 8 ROAD UTTARA DHAKA"
"5997","102,ROAD 3,BLOCK C,BASUNDHARA R/A"
"5998","NAMAPARA AJGOR ALI HOSPITAL CIRCLE , DISTILLERY RD , GANDARIA"
"5999","DHABA DHANMONDI , RESIDENTIAL AREA"
"6000","ANAMIKA HOMES , TALLABAG , JIGATOLA"
"6001","ANONNA STUDIO , SHAHID SARANI , DHAKA CANTONMENT"
"6002","SARKARPARA  MASJID , FERINGI BAZAR RD , MUNSHIGANJ 1500"
"6003","EPYLLION STYLE LIMITED,MASTER BARI MIRZAPUR RD,1702"
"6004","MINITA MAKE OVER BEAUTY PARLOUR AND TRAINING CENTER,H 38,RD 2,PC CULTURE HOUSING SOCIETY,MOHAMMADPUR"
"6005","IBN SINA DIAGNOSTIC & CONSULTATION CENTRE , UTTARA , SECTOR 13"
"6006","GETINBPX LIMITED , ROAD 2/A , BLOCK F , BANANI"
"6007","AIUB BLOCK C GATE,SHAFIAT ROAD,
NORTH KURIL,KURIL"
"6008","MICLO UTTARA , SECTOR 11, UTTARA"
"6009","NIKETON CENTRAL JAME MASJID , RD 4 , BLOCK A , NIKETON"
"6010","M M SHOES,ADARSHA NAGAR,BADDAR"
"6011","FATEMA PALACE , H 15 , RD 11, SOUT BANASREE PROJECT , RAMPURA"
"6012","kawla bazar circle,kawla bazar,dakshinkhan"
"6013","UTTAR BISHIL BOUBAZAR , MIRPUR 1"
"6014","H , I YOUSUF COTEZ , H 13A/6B ,, BABAR RD , MOHAMMADPUR"
"6015","RADDISON BLU DHAKA WATER GARDEN,NEW AIRPORT RD,DHAKA CANTONMENT"
"6016","29/1 , ROAD 10A , DHANMONDI R/A"
"6017","GINZA, ROAD 11, BLOCK H, BANANI"
"6018","H 101, RD 4 , BANANI"
"6019","SHAHINUJJAMAN JAME MASJID,JOY BANGLA RD,1711"
"6020","EXTENDED PALLABI,MIRPUR"
"6021","HOUSE 13/5C, ROAD 2, SHYAMOLI , MOHAMMADPUR"
"6022","pan pacific sonargaon hotel ,kazi nazrul islam ave , banglamotor , shahbagh"
"6023","HOUSE 6 , ROAD 12 , SECTOR 11 , UTTARA"
"6024","H 8,RD 16,NIKUNJA 2"
"6025","STANDARD CHARTERRED BANK ( UTTARA BRANCH ) , UPDATE TOWER , PLOT 1 , SHAHJALAL AVENUE , KOTBARI BAZAAR , SECTOR 3"
"6026","rd 28 , mohakhali dohs"
"6027","H 167/9,FAKIRAPOOL RD,FAKIRAPOOL"
"6028","ANWAR KHAN MODERN MEDICAL COLLEGE H 22, RD 8 , DHANMONDI"
"6029","NORTHERN UNIVERSITY(PERMANENT CAMPUS),JASHIM UDDIN MEMBER RD,AHIYAN CITY,DAKSHINKHAN"
"6030","NATIONAL INSTITUTE OF NEURO SCIENCE & HOSPITAL,60 FEET ROAD,MUKTI HOUSING,PASCHIM AGARGAON"
"6031","SAYEED NAGAR TOWER , SAYEED NAGAR , NOTUN BAZAR"
"6032","IBN SINA HOSPITAL , 68 , ROAD 15A , DHANMONDI R/A"
"6033","COOPERS , H 2, RD 46 , GULSHAN 2"
"6034","SHAHABUDDIN MOR , EAST BADDA"
"6035","TAZ VILLA,H 16,BADDA BAZAR RD,MIDDLE BADDA,DHAKA 1212"
"6036","ASAD GATE , ASAD AVE  , MOHAMMADPUR"
"6037","ABM JAHAN VILLA , HOUSE 108 , ROAD 8 , MOHAKHALI DOHS , MOHAKHALI"
"6038","SHOHAG AC BUS COUNTER , MALIBAGH CJOWDHURY PARA"
"6039","ACADEMIA GULSHAN CAMPUS , GULSHAN 2 , GULSHAN"
"6040","SONALI BANK LTD , RANKIN STREET , MOTIJHEEL , HATKHOLA"
"6041","RD 19 , RUPNAGAR R/A , PALLABI"
"6042","BAITUL MAMUR JAME MASJID,RD 6,MIRPUR 1"
"6043","ADDIN HOSPITAL PARKING , JOMIDAR GOLI , WIRELESS , PALTAN"
"6044","HOTEL TROPICAL DAISY , GULSHAN 2, GULSHAN"
"6045","GRAND IKEBANA , 11 , SECTION 2"
"6046","Z/2, BLOCK D, SALIMULLAH ROAD , MOHAMMADPUR"
"6047","KAZI FARMA KITCHEN , H 20, OUTER CIRCULAR RD , RAJARBAG"
"6048","KOLABAGAN BUS STOP , GREEN ROAD , DHANMONDI"
"6049","GRAPHIC NATION BLOCK C BANASREE"
"6050","GENETIC HUQ GARDEN,HOUSE 1,SHYAMOLI,RING ROAD,DHAKA"
"6051","ALLAH- SHAFI HOMEO HALL , SECTION 7 , MIRPUR"
"6052","DAILY SHOPPING-UTTOR BADDA H CHA-63/2 NORTH BADDA,DHAKA 1212"
"6053","21 GOIDARTEK , DARUSSALAM , MIRPUR"
"6054","HITACHI , BIR UTTAM MIR SHAWKAT SARAK , NIKETON"
"6055","HIGHWAY MOSQUE , DHAKA CHITTAGONG HIGHWAY , BANDAR , NARAYANGANJ , 1430"
"6056","ASOL VILLA , 34/6/A, BLOCK F , JOHURI MOHOLLA , MOHAMMADPUR"
"6057","T&T OLAY GROUND INDIRA ROAD , RAZA BAZAR"
"6058","STYLE SALOON,K 23,PROGATI SARANI,NADDA"
"6059","GALAXY ABASH , D 53 , RD 3 , MOHANAGAR HOUSING PROJECT , RAMPURA"
"6060","HOUSE 5 , ROAD 6 , BLOCK F , AFTABNAGAR"
"6061","MAX & ZUSUN (BD) CO,SHAH ALI BAG,MIRPUR 1"
"6062","PLOT 53/E,RD 16,BLOCK G,BASUNDHARA R/A"
"6063","H 20 , RD 1 , BLOCK E , BANASHREE"
"6064","RD 9 , BLOCK D, MIRPUR 6"
"6065","CLOTH X , ROAD 19 , SECTOR 11, UTTARA"
"6066","BANGLADESH ARMY STADIUM , BANANI"
"6067","IQRA MODEL SCHOOL AND COLLEGE,ZIA SARANI ROAD,RAYEBAG,SONIR AKHRA"
"6068","MITALI , H 89 , RD 3 , BANANI"
"6069","NAM VILLA,GULSHAN 1,GULSHAN"
"6070","NOVO , HOSUE #295, ROAD NO 12 , BLOCK C  ,  BASHUNDHARA R/A"
"6071","MULTIPLAN,H 380,RD 9,BLOCK D, BASUNDHARA R/A"
"6072","RECL , ROKTECH ENGINEERING CO./GEONOISE (BD) THAILAND CO.LTD , MOHAKHALI DOHS"
"6073","NOVA H 301 FREE SCHOOL ST KATHALBAGAN"
"6074","DHAKA DEMRA HIGHWAY,GOPIBAG,JATRABARI"
"6075","NTRENZ,MIRPUR,DOHS RD,PALLABI"
"6076","SIDDESHWARI GIRLS COLLEGE , BAILY RD , RAMNA"
"6077","ANSAR CAMP BUS STOP,ANSAR CAMP ROAD,MUKTI HOUSING,AHMED NAGAR"
"6078","EASTERN BANK LTD , RD 2 , SECTOR 3, UTTARA"
"6079","CRISTAL HOUSE , H 43 /E/1/A, INDIRA RD FARMGATE"
"6080","NUR HOSEN CHOTTOR (ZERO POINT) ZERO POINT , FAKIRAPOOL , GULISTAN"
"6081","MALIBAGH ABASHIK HOTEL R ISLAM,CHOUDHURYPARA"
"6082","MEJBANI KHANA , ROAD 13 , SECTOR 10 , UTTARA"
"6083","EKUSHE TELEVISION ETV , KAWRAN BAZAR RD , KAWRANBAZAR"
"6084","1253, BEGUM ROKEYA SHARANI , WEST KAFRUL , PURBA KAZIPARA"
"6085","H 53,STAMFORD UNIVERSITY RD,SIDDHESHWARI"
"6086","LAMIYA AUTOS LTD,H 13/3,HAZI CHINU MIA RD,MOHAMMADPUR"
"6087","IBN SINA MEDICAL COLLEGE RD AND HOSPITAL KALLYANPUR"
"6088","BOF GOLF INN SHIMULTOLY RD 1702"
"6089","H 992 , BEGUM ROKEYA SARANI , WEST SHEWRAPARA"
"6090","KABI NAZRUL GOVT COLLEGE,MUNICIPAL RD"
"6091","VILLIE LA OPALA , H 25 , ROAD 47 , GULSHAN 2, GULSHAN"
"6092","BASHATI CASTLE , RESIDENTIAL AREA , DHANMONDI"
"6093","05 , ROAD 5 , BLOCK C , BASUNDHARA R/A"
"6094","PERFECTO BEAUTY SALON , SHYAMOLI  , MOHAMMADPUR"
"6095","SQUARE HOSPITAL LTD, PANTHAPATH"
"6096","RD 1,SECTOR 12,UTTARA"
"6097","KURATOLI BAZAR , KURIL FLYOVER , KURIL"
"6098","BORUN HOUSE , ZAFRABAD , MOHAMMADPUR"
"6099","ASTHA IT , ESKATON GARDEN ROAD , RAMNA"
"6100","RD 2 , MOHAMMADIA HOUSING LTD , MOHAMMADPUR"
"6101","RD 10A,SECTOR 11,UTTARA"
"6102","SOUTH BADDA JAME MASJID , BAZAR RD , SOUTH BADDA"
"6103","EAST RAJABAZR JAME MASJID , RAZA BAZAR RD , EAST RAJABAZAR"
"6104","JHONA MEDICAL HALL , SHER - E - BANGLA MAIN RD , RAYER BAZAR"
"6105","AL MADINA JAME MASJID,RANIMAHAL-BORO VANGA RD"
"6106","ENA UTTARA GARDEN,SECTOR 4"
"6107","RD 11 , SECTOR 3 , UTTARA"
"6108","KALIALOIR AMINBAZAR LINK ROAD"
"6109","ROYAL EMBASSY OF THAILAND,SHAHID COLONER GULZAR UDDIN RD,BARIDHARA"
"6110","MOHAMMADPUR TOWN HALL MARKET,SALIMULLAH RD"
"6111","NUVISTA PHARMA LIMITED 6TH FLOOR NUVISTA PHARMA HEAD OFFICE MIRPUR DOHS CULTURAL CENTRE ROAD 9 DHAKA 1216"
"6112","ZAMAN TOWER , H 37. 2, CULVERT RD, FAKIRAPOOL"
"6113","MADHUBAZAR JAME MASJID,RD 10/A,WEST DHANMONDI"
"6114","JALKURY,GODENAIL,NARAYANGANJ 1400"
"6115","ADABOR 12 MAIN RD , ADABOR"
"6116","KHALED,813,MONIPUR,KUWATI MASJID RD,MIRPUR 2"
"6117","FATEMA GENERAL STORE , MIRPUR 10 1 SERVICE ROAD , SENPARA PARBATA , BOROBAGH"
"6118","RD 11 , DIT PROJECT , MERUL BADDA"
"6119","BIRDEM HOSPITAL,SHAHBAG CIRCLE"
"6120","POLICE PLAZA CONCORD SHOPPING MALL,GULSHAN 1"
"6121","B. N. SCHOOL & COLLEGE , MIRPUR ROAD 14 , UTTAR KAFRUL , PURBA KAZIPARA"
"6122","JUICE MOMENT,BLOCK F,BASUNDHARA"
"6123","MADRASATUL ASHRAF, BLOCK D, MIRPUR 1"
"6124","BEAUTIFUL MIND SCHOOL ROAD 6/A SECTOR 5 UTTARA"
"6125","KAWLA BUS STOP , NEW AIRPORT RD"
"6126","zainul haque sikder women's medical college & hospital (pvt) ltd gulshan 2"
"6127","GYNAE DOCTOR DHANMONDI LABAID , GREEN ROAD , DHANMONDI"
"6128","SADARGHAT"
"6129","NATIONAL HIGH SCHOOL,SHAHEED BUDDHIJIBI BRIDGE APROACH RD,MODHU CITY"
"6130","HAZRAT SHAH KHWAZA SHARFUDDIN CHISTI MAZAR , HIGH COURT ST , UNIVERSITY  OF DHAKA"
"6131","HABIB HUMAYRA DOA,H 310,RD 3,ADABOR"
"6132","JORPUKUR PLAYGROUND , TILAPARA KHILGAON"
"6133","RD 10 , SECTOR 9 , UTTARA"
"6134","SHANTIBAG UCCHO BIDDALOY , 48 , SHANTIBAG RD , SHANTIBAGH , MALIBAGH"
"6135","MIDLAND BANK LIMITED,ROAD 11,BLOCK C,BANANI"
"6136","KALOM TOWER,H,6,RD 2,BANASREE,RAMPURA"
"6137","ROAD NO. 6 , MOHAMMADI HOUSING LIMITED MOHAMMADPUR"
