"","location"
"10793","DR ATAUR RAHMAN KHAN MBBS,MD(USS),INDIRA ROAD,RAZA BAZAR"
"10794","FURSAN AIR BLOCK A MIRPUR 10"
"10795","DOCTORS CANTEEN , ZAHIR RAIHAN SARANI , DHAKA MEDICAL COLLEGE"
"10796","HAZRAT SHAHJALAL INTERNATIONAL AIRPORT , TERMINAL 2 AIRPORT ROAD , NEW AIRPORT ROAD, KURMITOLA SECTOR 2"
"10797","BANGALDESH COLLEGE OF PHYSICIANS AND SURGEONS (BCPS) , SHAHEED TAZUDDIN AVENUE , MOHAKHALI , GULSHAN"
"10798","BANGAMATA SHEIKH FAZILATUNNESA MUJIB CONVENTION HALL , MINTO ROAD, MONTRIPARA , RAMNA"
"10799","AMBAGICHA PRIMARY SCHOOL , BABU BAZAR BRIDGE , AGA NAWAB DEORY"
"10800","ELITE SARDAR COMPLEX , 93/2, BNP BAZAR- AGARGAO WATER TANK ROAD TALTOLA , PASCHIM KAFRUL"
"10801","VAKOADI GIRLS HIGH SCHOOL,BANGLADESH"
"10802","DHAKA CUSTOM AGENT  ASSOCIATIONS , HAZRAT SHAHJALAL INTERNATIONAL AIRPORT , KURMITOLA"
"10803","HOTEL SUKTARA , H 20/A , INDIRA RD , FARMGATE"
"10804","HR POOL,RESIDENTIAL AREA,DHANMONDI"
"10805","MOHAMMADPUR KRISHI MARKET"
"10806","BEST CARE AMBULANCE SERVICE,BLOCK K,BARIDHARA DOHS"
"10807","ARHAM PHARMACY , KA / 92/ A, NURANI MASJID RD, JOAR SHAHARA"
"10808","UNIVERSAL MUSIC & TIME BOOKS , DOCTOR GOLI, MALIBAGH"
"10809","SAILOR SHOWROOM WARI"
"10810","E3 SOLUTIONS- EXTREME EXHIBITION & EVENT SOLUTION LIMITED , MOHAKHALI DOHS"
"10811","buet graduates club ltd , block i , banani"
"10812","PILKUNI MOLLABARI JAME MASJID , B6001 , FATULLAH , NARAYANGANJ , 1421"
"10813","RD 17,BLOCK J, BASUNDHARA R/A"
"10814","NORDIC CLUB,GULSHAN 2,GULSHAN"
"10815","NORTH KHAILKUR JAME MASJID,8 FEET RD,1711"
"10816","UTTAR MODHUBAG CHOURASTA JAME MASJID , HATIRJHIL LINK RD , MODHUBAG"
"10817","C 32,ROAD 3,MOHANAGAR HOUSING PROJECT,NIKETAN"
"10818","H 17/25 , OHOM JATRA ST , MOHAMMADPUR"
"10819","M/S BARISHAL GENERAL STORE , 291/5/2 , DOKKHIN PAIKPARA , MUKTI HOUSING , MODDHO PAIKPARA"
"10820","HERFY , 52 , ROAD 11 , BANANI"
"10821","DHAKA  UTTAR CITY CORPORATION ZOO ROAD , SECTION 1"
"10822","SAMORITA HOSPITAL LTD,PANTHAPATH,DHANMONDI"
"10823","33 , ROAD 15A , DHANMONDI R/A"
"10824","ROAD 05 , KHILGAON , SHHJAHANPUR"
"10825","LAKE VIEW SIXTY , NAMAPARA , KHILKHET"
"10826","SOFTSTOK,WEST DHANMONDI"
"10827","TEAM FURIUS AUTOMOBILES , SONARGAON JANAPATH , SECTOR 15 , UTTARA"
"10828","FARUCK STORE,SECTOR 10,UTTARA"
"10829","ABESH HOTEL BIRIYANI HOUSE , MIRPUR - 2"
"10830","GREEN SCHOLARS SCHOOL , 284 , RASUL PUR , JATRABARI , DHAKA , BANGLADESH"
"10831","BANGLADESH SPECIAQLIZED HOSPITAL , MIRPUR RD , SHYAMOLI"
"10832","RHYME SPINNING MILLS LTD,SECTOR 6,UTTARA"
"10833","EASTERN BANK LIMITED , SECTOR 3 , UTTARA"
"10834","BANGLADESH UNIVERSITY OF ENGINEERING TECHNOLOGY ( BUET 0, FULLER RD"
"10835","EASTERN PALLABI,PALLABI"
"10836","TRUST BANK LIMITED,ROAD 02, BASHUNDHARA R/A,BASHUNDHARA"
"10837","BUET MOSQUE,BUET CENTRAL ROAD,BUET QUARTER,SIDDIKBAZAR"
"10838","HAZRAT SHAHJALAL INTERNATINAL AIRPORT , AIRPORT ROAD , NEW AIRPORT ROAD , KURMITOLA , SECTOR 2"
"10839","BADDA POLICE STATION , RD 17 , DIT PROJECT , MERUL BADDA"
"10840","DOYAGONJMEW ROAD,MIR HAZIRBAG,GANDARIA"
"10841","RD 11,SECTOR 9,UTTARA"
"10842","IMPULSE HOSPITAL,SHAHID TAZUDDIN AHMED AVE,TEJGAON INDUSTRIAL AREA"
"10843","KHIDMAH HOSPITAL,RD 9,KHILGAON"
"10844","LOLIPOP PRODUCTION,BLOCK A,NIKETON"
"10845","C R P , C R P RD , SAVAR , 1340"
"10846","KALABAGAN BUS STOP,MIRPUR RD,DHANMONDI"
"10847","JALALABAD HOUSE,H 29/1,KABI JASHIMUDDIN RD,MOTIJHEEL"
"10848","CAAB STAFF QUARTER,F 7,KAWLA,CAAB COLONY,KAWLA"
"10849","96, road 4 , section 12"
"10850","ARTSTAN CRAFT BD CORPORATE OFFICE , RD 10 , MIRPUR DOHS"
"10851","BIJOY SARANI METRO RAIL STATION,DHAKA"
"10852","17, ROAD 55, GULSHAN 2, GULSHAN"
"10853","ARTISTAN,ROAD 11,BLOCK F,BANANI"
"10854","ADL SILHOUETTE , BLOCK J , BASHUNDHARA R/A"
"10855","ARABIKA COFFEE RUPAYAN SHOPPING SQUARE, BASUNDHARA R/A"
"10856","RD 6,SECTOR 1,UTTARA"
"10857","ROAD 131 , DAKKHIN BADDA , GULSHAN"
"10858","H 276 , RD 14 , BLOCK C , BASUNDHARA R/A"
"10859","AARONG(UTTARA FLAGSHIP OUTLET),SECTOR 3"
"10860","BANGLADESH INCOME TEX COMMISIONER , H 3/4 , SYED NAZRUL ISLAM SARANI , PURANA PALTAN"
"10861","NAZIMUDDIN RD SHAHI JAME MASJID,H 30,NAZIMUDDIN RD,SAT RAWJA"
"10862","VOMKA JAME MASJID,UP COUNCIL RD,BIRULIA AKRAN ROAD,ASHULIA,SAVAR"
"10863","NET OFFICE LALBAGH , AZIMPUR"
"10864","310, SHAHID TAZUDDIN AHAMED AVENUE , WIRELESS , NIKETON"
"10865","KUDOS UTTARA , SECTOR 14"
"10866","AARONG MIRPUR 12 , DHAKA 1216, BANGLADESH"
"10867","KHAAS FOOD , CENTRAL PLAZA , BAGUM  ROKEYA SARANI , MIRPUR 10"
"10868","AIRPORT VILLAGE , DHAKA MYMENSINGH HIGHWAY , KURMITOLA"
"10869","HOUSE 31,ROAD 19,BLOCK B,BANANI,DHAKA"
"10870","UNITED MAKKA MADINA TRAVEL ASSISTANCE COMPANY LIMITED,ROAD 90,GULSHAN 2,GULSHAN"
"10871","ACADEMIC BUILDING(STAMFORD),SIDDHESWARI ROAD,WIRELESS,PALTAN"
"10872","1425/A,SOUTH PIRER BAGH,MUKTI HOUSING,DOKKHIN PIRERBAGH"
"10873","ATHENA'S , BLOCK C , BANANI"
"10874","HOME AROMA , H 22/17 , KHILJI RD , SHYAMOLI"
"10875","PALTON MOR ,PURANA PALTAN"
"10876","H 69 , RAMPURA BANASHREE RD , AFTAB NAGAR PROJECT , BADDA"
"10877","PRIYO HOME INTERION DECORATION,CHOWDHURYPARA"
"10878","TOUR ADDITION MIRPUR DOHS"
"10879","GREEN LIFE MEDICAL COLLEGE,GREEN ROAD,DHANMONDI"
"10880","RAWSON VILLA , 2 , ROAD 19 , NIKUNJA 2"
"10881","GREEN LIFE MEDICAL COLLEGE & HOSPITAL,KM SHAFIULLAH SARAK,DHANMONDI"
"10882","DR. IFTEKHAR AHMED SWAPAN , SECTOR 13 , UTTARA"
"10883","MOTHER CARE HOSPITAL ( PVT) LTD , 3/10, MIRPUR ROAD , DHANMONDI R/A SHYAMOLI"
"10884","BRTC BUS COUNTER FULBARIA
GULISTAN"
"10885","MOYA BARI , BLOCK G , AFTABNAGAR"
"10886","LN 6 , KAZIPARA"
"10887","ASHRAF VILLA,EAST RAMPURA"
"10888","MAJNU FASHION TAILORS,ROAD 18,SECTOR 7,UTTARA"
"10889","shedltech bithika , house 114/1, mazar road , lalokuthi , mirpur 1"
"10890","PEARL HARBOX,AZIMPUR RD,AZIMPUR"
"10891","h 160/1, shantinagar rd , shantinagar"
"10892","H 26/11,TAJMAHAL RD,MOHAMMADPUR"
"10893","SERVICENIN,SEGUNBAGICHA"
"10894","QUBA , H 520 RD 1, BLOCK D, BASHUNDHARA R/A"
"10895","TOWER, BORO MOGHBAZAR"
"10896","NIKETON SOCIETY GATE 1, RD 1, NIKETON"
"10897","PANNA CONVENTION CENTRE,JAULHATI,KAMRANGIRCHAR"
"10898","AMINS,C 59,RD 44,MOHANAGAR HOUSING PROJECT,RAMPURA"
"10899","AL AMIN JAME MASJID , AL AMIN RD , GREEN RD , DHANMONDI"
"10900","HI TECH HOSPITAL , SOUTH KAFRUL RD , SOUTH KAFRUL , KAFRUL"
"10901","DOMINP, 24 , ROAD 11,, DHANMONDI R/A"
"10902","DOWNTOWN CAFE,NIKUNJA 2"
"10903","BIJOY RAKEEN STRIKERS GROUND , SECTION 13 , MIRPUR"
"10904","PRESIDENT'S GLORY ACRADIA , HOUSE 4 , ROAD 4, DHANMONDI"
"10905","ABDULLAHPUR BERIBADH CIRCLE,IC MEDICAL RD,UTTARA"
"10906","KICHUKHON VILLA , 54 , ROAD 6 , NIKUNJA 2"
"10907","BANANI BITHIKA,H 87,RD 13C,BANANI"
"10908","HOUSE 18 , ROAD 15 , SECTOR 11, UTTARA"
"10909","EXPERIENCE CLOTHING CO LTD,OLD EPZ,IL KWANK COMPANY,KASHIMPUR,1349"
"10910","WOW BITES,NANDALAL DATTA LANE,LUXMIBAZAR"
"10911","SAALTH'S CARE , GULSHAN 1"
"10912","MAYA KANON,731,BLOCK F,ROAD 23,UNITED NATION CIRCLE"
"10913","UPOMA PLAZA , H 2/A, RD 4 , MIRPUR 10"
"10914","H 299,RD 7/A,BLOCK E, BASUNDHARA R/A"
"10915","LAKE CITY CONCORD KHILKHET"
"10916","BRISHTI BEDDING STORE , HARICHARAN RAY RD , FARIDABAD"
"10917","GULBAGH HOUSE , H 398, ATISH DIPANKAR RD , TILAPARA , KHILGAON"
"10918","KHAN VILLA , H 23 , RD 7 , SOUTH BANASREE PROJECT , RAMPURA"
"10919","TAHSIN GENERAL STORE , H 65 , GIRLS SCHOOL RD , KALABAGAN"
"10920","NATIONAL INSTITURE OF NEUROSCIENCE AND HOSPITAL , 60 FEET RD , WEST AGARGAON"
"10921","NAMAPARA , DHAKA , BANGLADESH"
"10922","MD. RAHAD ISLAM  GENERAL STORE , MOHAMMADIA RESIDENTIAL AREA , MOHAMMADPUR"
"10923","REPTO EDUCATION CENTER ,IRPUR DOHS RD PALLABI"
"10924","550, I BLOCK ROAD 2, BASHUNDHARA R/A"
"10925","AARAF PHARMACY,GIRLS SCHOOL ROAD,KOLABAGAN"
"10926","BIMAN HOLIDAY- PREMIUM LOUNGE , HAZRAT SHAHJALAL INTERNATIONAL AIRPORT, KURMITOLA"
"10927","SOUTH BANASHREE MAIN RD , MADARTEK , KHILGAON"
"10928","DOYEL CHATTAR , HIGH COURT ST, UNIVERSITY OF DHAKA"
"10929","BTI  SOUTHERN HEIGHT , SECTOR 4 , UTTARA"
"10930","AZGAR ALI HOSPITAL , DHAKA"
"10931","CHURCH HOLYCROSS,HOLYCROSS COLLEGE RD,FARMGATE"
"10932","UNION CAPITAL LIMITED,GULSHAN AVENUE,GULSHAN 1,GULSHAN"
"10933","TABASSUM , H 473 , RD 16 , BLOCK F , BASUNDHARA R/A"
"10934","GULSHAN SOCIETY JOGGING TRACK , GULSHAN 2 , GULSHAN"
"10935","SEA SHELL HOTEL & PARTY PALACE , SECTOR 10 UTTARA"
"10936","CHONDRIMA UDDAN ( ZIA UDDAN ) / CHONDRIMA PARK , PASHCIM  NAKHALPARA , SHER E BANGLA NAGAR"
"10937","HOSPITAL,DHAKA MAWA HIGHWAY,GOPIBAG,JATRABARI"
"10938","GLAMY GIRL,BANANI DOHS"
"10939","SNOWTEX CORPORATE OFFICE , BRINDABON RD , MIRPUR DOHS"
"10940","BEGUM ROKEYA SARANI,MIRPUR 11"
"10941","SORNALI GARDEN  18, SECTION 10"
"10942","KAMARPARA RD,KAMARPARA,UTTARA"
"10943","110 , ROAD 4 , BLOCK C, BASHUNDHARA R/A"
"10944","SABUJ TEA STALL,SUBADDHA"
"10945","CRESENT LAKE , LAKE  ROAD , SANGSAD BHABAN"
"10946","25,ROAD 2,SECTION 12"
"10947","SHANTINAGAR PIR SAHEBER GOLI"
"10948","SHWAPNO , 76/A , ROAD 11 , BLOCK E , BANANI"
"10949","AVENUE 8 , MIRPUR DOHS , MIRPUR 12"
"10950","BUY AIR TICKET,RESIDENTIAL AREA,DHANMONDI"
"10951","WAFFLE TIME,SECTOR 3,UTTARA"
"10952","LAILA MANZIL,H 76/A,RD 3,MOHAMMADI HOUSING LTD,MOHAMMADPUR"
"10953","PROBIN HOSPITAL , NEW COLONY RD , AGARGAON"
"10954","CLEMON INDIRA ROAD CLUB"
"10955","0 E/6, BASH BARI ROAD , MOHAMMADPUR"
"10956","BRITISH AMERICAL TOBACCO BANGLADESH,CENTRAL RD,MOHAKHALI DOHS"
"10957","LAKESHORE HOTEL GULSHAN,GULSHAN 2"
"10958","PUBALI BANK LTD ATM , SATTIOPN RD , KAMALAPUR"
"10959","PMART , SECTOR 4 , UTTARA"
"10960","BAITUL ATIK JAME MASJID , NORTH SOUTH RD , BLOCK A , BANASHREE"
"10961","MOTIJHEEL SHAPLA CHATTAR"
"10962","STAR KABAB AND RESTAURANT,RD 17,BANANI"
"10963","SANJIDA BEAUTY FASHION , THANA BUS STAND , SAVAR PAURASHAVA"
"10964","ABINTA KABIR FOUNDATION SCHOOL , MADANI  AVENUE , BASUNDHARA R/A"
"10965","SP GOLDEN LINE,MOTIJHEEL COUNTER,SOUTH KAMALAPUR"
"10966","WADUD VILLA,H 38,RD 5,BANANI"
"10967","SECTOR 4 PARK,SECTOR 4,UTTARA"
"10968","SHWAPNO,GULSHAN 1,GULSHAN"
"10969","ESTERN TOWER , H 51 , NEW EASKATON RD , NEW EASKATON"
"10970","BANGLADESH INSTITUTE OF BANK MANAGEMENT ( BIBM) , 4, MIRPUR ROAD , SECTION 2"
"10971","MOTIJHEEL MODEL SCHOOL & COLLEGE , STATION RD , KAMALAPUR"
"10972","H 206/11,RD 7,KHILGAOB"
"10973","HOTEL RAZMANI ISHAKHA,KAKRAIL CIRCLE"
"10974","PRESIDENCY UNIVERSITY , 11 A, ROAD 92 , GULSHAN 2 GULSHAN"
"10975","SHAJAAL AZOMS DREAMS,WEST NAKHALPARA,TEJGAON"
"10976","IMPULSE HOSPITAL , SHAHID TAZUDDIN AHMED AVE , TEJGAON  INDUSTRIAL AREA"
"10977","JAPAN BANGLADESH FRIENDSHIP HOSPITAL ROAD 3/A, DHANMONDI"
"10978","H 306 , RD 3 , ADABOR"
"10979","NURJAHAN ROAD FLOWER SHOP,NURJAHAN ROAD ,MOHAMMADPUR"
"10980","434, ROAD NO 18 , BLOCK  A , BASUNDHARA R/A"
"10981","NADDA PARA,BOISHAKHE MOR,HAZI CAMP RD,NADDA PARA,DAKSHINKHAN"
"10982","BLOCK C , BANASHREE"
"10983","kakoli bus stop , banani"
"10984","DHAKA MYMENSINGH HIGHWAY,SECTOR 3,UTTARA"
"10985","SUNDORA BEAUTY VENTURA , BLOCK E, BANANI"
"10986","THE CITY BANK LTD , BANGABANDHU AVE , PURANA PALTAN"
"10987","H 165 , RD 1 , BARIDHARA DOHS"
"10988","BAY'S EDGEWATER , MADANI AVENUE , GULSHAN 2 , GULSHAN"
"10989","SHERATON,DHAKA,KEMAL ATATURK AVENUE,BANANI"
"10990","NOYATOLA PARK CIRCLE NOYATOLA RD BORO MOGHBAZAR"
"10991","RAJDHANI DRY CLEANERS , ROAD 3 , NIKETON , GULSHAN 1"
"10992","PREMIUM SWEETS , GULSHAN 2 , GULSHAN"
"10993","KHOT CLOTHING BANANI DOHS"
"10994","DREAM HOUSE , 1046, MASTER PARA RAOD , SAENPARA PARBATA , BOROBAGH"
"10995","KOLLANI PHARMACY , 15 , KALLYANPUR MAIN ROAD ,  MUKTI HOUSING"
"10996","BENGAL MEAT-AZIMPUR"
"10997","BOISHAKHI BUILDING,RAYER BAZAR,MOHAMMADPUR"
"10998","BANGLADESH  - CHINA FRIENDSHIP EXHIBITION , SECTOR 4 , PURBACHAL"
"10999","GOD FOOD , BLOCK A , MIRPUR 11"
"11000","BLOCK I , BAHSUDNHARA R/A"
"11001","PROGATI SARANI KURIL POOLICE BOOTH , PROGATI SARANI , NADDA"
"11002","MOONSTORE PROPERTISE AND HOLDINGS LTD , GULSHAN 2, GULSHAN"
"11003","H 219 , H 195 SHANTIBAG RD , SHANTIBAG"
"11004","KHILGAON MATIR MASJID , MATIR MASJID RD , KHIGAON"
"11005","DHANMONDI MODEL THANA , 29 , ROAD 6 , DHANMONDI R/A"
"11006","STEEL SOURCE LIMITED,KALINDI"
"11007","JAHANGIRNAGAR HOUSING RD , SVAAR 1340"
"11008","SHONALI BANK , 1/A, BAILY ROAD , OFFICER'S CLUB , PALTAN"
"11009","CAFE LA HAWAI RIVER VIEW , PURBACHAL EXPRESS HIGHWAY , TAHORDIA , NARAYANGANJ"
"11010","250/A , DHAKA MAWA HIGHWAY , GOPIBAG , JATRABARI"
"11011","INMAS, MIRPUR RPAD , SHAHID SUHRAWARDY MEDICAL COLLEGE (SHSMC) , SHER-E-BANGLA NAGAR"
"11012","H 23, RD 1, BANANI"
"11013","POLICE PLAZA CONCORD , BIR UTTAM MIR SHAWKAT SARAK ( GULSHAN AVENUE ), DAKKHIN BADDA , GULSHAN"
"11014","HOUSE 430 ROAD 30 MOHAKHALI DOHS"
"11015","KADOMTOLI BUS STOP , KERANIGONJ"
"11016","URBAN PANORAMA , RESIDENTIAL AREA , DHANMONDI"
"11017","ROSE COLLECTION , KALIGONG BAZAR RD , AGA NAWAB DEORY"
"11018","NOBORATRI-HALL 4 INTERNATIONAL CONVENTION CITY,BASUNDHARA,PURBACHAL 300 FEET ROAD,DHAKA"
"11019","JAKIA HOSSEN MAZNIL,H 125,ATISH DIPANKAR RD,BASABO"
"11020","DONG BANG GROUP , SECTOR 4 , UTTARA"
"11021","JUDGE HAMID FOUNDATION,ADABAR,MOHAMMADPUR"
"11022","ANAS ENTERPRISE , ADABAR , MOHAMMADPUR"
"11023","IBN SINA DIAGONSTIC AND IMAGING CENTRE , 46 , DHANMONDI 9/A, DHANMONDI R/A"
"11024","FREELANCER SHAKIL AHMED , SIPAHIBAGH, KHILGAON"
"11025","UNITED NATIONS RD , BARIDHARA"
"11026","HOUSE 41/14, ROAD 3 , MOHAMMADIA HOUSING LIMITED , MOHAMMADPUR"
"11027","BANGLADESH FIRE SERVICE AND CIVIL DEFENSE HEAD QUARTER , SIDDIQUE BAZAR , BANGSHAL"
"11028","HAZI FALU MIA BARI,EAST KAZIPARA,MIRPUR 10"
"11029","GOLLACHUT STUDIOS,IQBAL ROADD,MOHAMMADPUR"
"11030","WESTERN VIEW APARTMENTS , RESIDENTIAL AREA , DHANMONDI"
"11031","RAJANIGANDHA APARTMENT , H 178 /B , JHEELPAR RD KHILGAON"
"11032","BIPLOB GENERAL STORE , MASJIDUL ILLAH SAVAR , 1340"
"11033","sumon gents , sector 6 uttara"
"11034","h 624, rd 19 , block f , bahshundhara r/a"
"11035","SONALI BANK LIMITED (CUSTOM HOUSE BRANCH) HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,KURMITOLA"
"11036","ARMY GOLF CLUB , ARMY GOLF CLUB ENTRANCE , KURMITOLA"
"11037","MOSTAFAR ADDA,BLOCK A,MIRPUR 12"
"11038","BOARD BAZAR BUS STOP, DHAKA MYMENSINGH HIGHWAY, 1711"
"11039","ROAD 12,BASHUNDHARA R/A"
"11040","RD 2 , SECTOR 13 , UTTARA"
"11041","SUROVI VILLA 7, SECTION 6"
"11042","NATIOANAL ENT INSTITUTE,LOVE RD,TEJGAON"
"11043","ZS INTERNATIONAL EMB , RD 6 , MIRPUR DOHS"
"11044","HERLAN STORE ( BANASREE , BLOCK:B , ROAD:5 ) , BLOCK B"
"11045","HOUSE NO , EASTERN HOUSING , MIRPUR"
"11046","JOMIDAR GOLI , WIRELESS, PALTAN"
"11047","HOTEL GRAND CIRCLE INN,SHAHJAHANPUR,MOTIJHEEL"
"11048","BISMILLAH GENERAL STORE , MAZAR RD , DARUS SALAM"
"11049","SAYEDABAD BUS TERMINAL"
"11050","AIRPORT ROAD,NEW AIRPORT ROAD,
KURMITOLA,SECTOR 2"
"11051","H 9,RD 2,BLOCK A,BANASHREE"
"11052","H 698,RD 11,BAITUL AMAN HOUSING SOCIETY,ADABOR"
"11053","H 1034/2 , BEGUM ROKEYA SARANI , WEST SHEWRAPARA"
"11054","FOOD PANDA HEAD OFFICE FLOOR 8 NAVANA PRISTINE PAVILLION 128 GULSHAN AVENUE , DHAKA  1212 ( GULSHAN 2 )"
"11055","MOHONA , NORTH SHYAMOLI"
"11056","BANGLADESH UNIVERSITY OF ENGINEERING TECHNOLOGY ( BUET ) , FULLER RD"
"11057","RICKSHAW ROAD,GULSHAN 2,GULSHAN"
"11058","BKASH CORPORATE OFFICE  , BIR UTTAM ZIAUR RAHMAN RD , SHAHEENBAG"
"11059","ZIA UDDIN BUS STOP,BEGUM ROKEYA SARANI,SHER E BANGLA NAGAR"
"11060","BANGLA COLLEGE YOUTH THEATER , DARUS SALAM , KALLYANPUR"
"11061","2,WATER TANK ROAD,SECTION 10"
"11062","PAKKHIR PURATON PATA , DHAKA NARAYANGANJ RD , CHASARA , NARAYANGANJ SADAR , NARAYANGANJ , 1400"
"11063","SOUTH BREEZE SCHOOL , H 74 , RD 7/A , DHANMONDI"
"11064","AL KAWSAR,20,ROAD 32,BANANI,GULSHAN"
"11065","MANDARIN ACOUSTICA 464/3/A, MATABBAR BARI SHARAK , UTTAR KAFRUK ,, PURBA KAZIPARA"
"11066","BAITUL TAQWA JAME MASJID,EAST MANIKNAGAR"
"11067","FANTASY KINGDOM COMPLEX , DHAKA ASHULIA HIGHWAY , JAMGORA"
"11068","AZAD STORE , INDUSTROIAL AREA , TEJGAON"
"11069","Sheltech Apartments,450,Greenway Road, Wireless, Mogbazar"
"11070","GREEN LIFE MEDICAL COLLEGE & HOSPITAL , KM SHAFIULLAH SARAK , DHANMONDI"
"11071","BASHIR UDDIN RD JAME MASJID,BASHIR UDDIN RD,KALABAGAN"
"11072","RD 13,BLOCK G,BASUNDHARA R/A"
"11073","house n15 , block c, ghoroar mor , eastern housing , pallabi 2nd phase , mirpur"
"11074","14/1D,BLOCK D,SIR SAYED ROAD,MOHAMMADPUR"
"11075","BEST CLEANING SERVICE , SOLMAID , VATARA"
"11076","HUNGRY TREAT"
"11077","HYASINTH HEIGHTS 12 WYRE STREET WARI , TIKATULI"
"11078","VIQUARUNNISA NOON COLLEGE , NEW BAILY RD"
"11079","M H SAMORITA HOSPITAL AND MEDICAL COLLEGE,SHAHID TAZUDDIN AHMED AVE,TEJGAON INDUSTRIAL AREA"
"11080","HOUSE 11 , ROAD 04 , SECTOR 10 , UTTARA"
"11081","FRANCO GERMAN,PARK RD,BARIDHARA"
"11082","INSTITUTE OF GLASS AND CERAMIC RESEARCH & TESTING , CENTRAL ROAD DHANMONDI"
"11083","AWAL CENTER,HOUSE 34,COSPACE KAMAL ATATURK AVENUE,BLOCK D,BANANI,DHAKA 1213"
"11084","BBA VISION , AZIMPUR LALBAGH"
"11085","BOSILA  PROJAPOPTI BUS STAND , BOSILA ROAD , KERANIGANJ SIBDISTRICT"
"11086","ANAM RANGS PLAZA, RESIDENTIAL AREA , DHANMONDI"
"11087","IPSHITA TELECOM,R M DAS LN,FARASHGANJ,SUTRAPUR"
"11088","SULTAN'S DINE BAILY ROAD"
"11089","SILKWAYS GROUP , H 25 , RD 4 , GULSHAN 1"
"11090","BHUIYAN MANSION,11,PALLABI,MIRPUR 12"
"11091","SARA LIFESTYLE LTD , KACHA BAZAR , MIRPUR 2"
"11092","ROWSON ARA TOWER,H 866,RD 12/A,DHANMONDI"
"11093","HI-TECH STEEL & RE-ROLLING MILLS LTD , SEGUNBAGICHA"
"11094","AGARGAON CEMETRY,MIRPUR"
"11095","402/1,LANE 6,SENPARA PARBATA,PURBA KAZIPARA"
"11096","DEKKO READYWEARS LIMITED , MIRPUR 7"
"11097","M/S, ADARSHA TRADING AGENCY , SIDDIQUE BAZAR , BANGSHAL"
"11098","NATIONAL INSTITUTE OF DIEASES OF THE CHEST AND HOSPITAL,TB GATE ROAD,MOHAKHALI"
"11099","H 1/F SHAFAET ROAD MAATI PROPERTIES, BLOCK C, BASHUNDHARA R/A"
"11100","PERIWINKLE,CES(E) 12,ROAD 126,DAKKHIN BADDA,GULSHAN"
"11101","TEJGAON FIRE SERVICE & CIVIL DEFENCE,SHAHID TAZUDDIN AHMED AVE,TEJGAO L/A"
"11102","EUNOOS CENTER,DILKUSHA,MOTIJHEEL"
"11103","NEED DOLONCHAPA, SECTOR 11, UTTARA"
"11104","WEST TOLLABAGH ROAD,MANESHWAR,HAZARIBAGH"
"11105","NARGIS PALACE , H 21 , RD 3 , BLOCK E , BANASHREE"
"11106","ABAHANI CLUB FIELD , RESIDENTIAL AREA DHANMONDI"
"11107","MASHAWI CUISINE RESTAURANT & PARTY CENTER , BLOCK C , BANASREE"
"11108","MITU AROMA , 65 72/93 94 , ROAD 8 , SECTION 6"
"11109","DSS CONVENTION CENTER , 586/1 , BEGUM ROKEYA SHARANI , WEST KAFRUL , PURBA KAZIPARA"
"11110","H 70,RD 5,PC CULTURE HOUSING SOCIETY,MOHAMMADPUR"
"11111","PALLABI R/A RD , BLOCK A , PALLABI"
"11112","EMERALD BAKERY & CAFE,BLOCK E,BANANI"
"11113","BASKETBALL GROUND BIU , RD TO PARAGRAM VILLAGE FROM ASHULIA MODEL TOWN , PARAGAON , ASHULIA , 1341"
"11114","EAST KAFRUL CENTRAL AJME MASJID , 219 , SOUTH KAFRUL ROAD , SOUTH KAFRUL , PASCHIM  KAFRUL"
"11115","EASTERN BANK LTD , NEW AIRPORT RD , KHILKHET"
"11116","LIMON TEA STORE , RAJABARI"
"11117","CITY BANK LTD , H 10, RD 4, GULSHAN 1"
"11118","FINGER LICKS CAFE , PALLABI , MIRPUR 12"
"11119","VATARA POLICE STATION , VATARA RD , NATUN BAZAR , GULSHAN"
"11120","UDVASH-ACADEMIC & ADMISSION CARE , ARAMBAGH , MOTIJHEEL"
"11121","PALPARA GHAT RD , PALPARA , GABTALI"
"11122","UPPER PLAZA , MIRPUR CANTONMENT"
"11123","5/2 , BLOCK E , MIRPUR 12 , PALLABI , DHAKA 1216"
"11124","NATIONAL HEART FOUNDATION HOSPITAL & RESEARCH INSTITUTE , MIRPUR 2  MAIN RD"
"11125","ISMAIL ARCADE,27,RD 14A,DHANMONDI R/A"
"11126","RITA VILLA,2/12,KALLYANPUR PRODHAN SARAK,NOTUN BAZAR,MUKTI HOUSING,MODDHO PAIKPARA"
"11127","UNITED INTERNATIONAL UNIVERSITY ( UIU ) MAIN CAMPUS , UNITED CITY , MADANI AVENUE , BADDA"
"11128","IBNESINA 46 DHANMONDI 9/A DHANMONDI R/A"
"11129","MARS TEXTILE LTD , SECTOR 4 , UTTARA"
"11130","ORTHO DENT ORTHODONTICS & AESTHETIC DENTAL , SECTOR 13, UTTARA"
"11131","VANNARA BAZAR , MOUCHAK , KALIAKAIR , GAZIPUE"
"11132","PIZZA IN , SECTOR 3 , UTTARA"
"11133","HOUSE 34,ROAD 9/C,SECTOR 5,UTTARA"
"11134","NURSERY,BLOCK K,BARIDHARA"
"11135","HOUSE 26 , ROAD 5A , SECTOR 9 , UTTARA"
